topic_id,cv_score,size,top_words,word_weights
137,0.8900991154012411,61,"microbeads, plastic, products, marine, ban, microplastics, plastics, cosmetics, litter, environment","0.045, 0.036, 0.025, 0.024, 0.024, 0.024, 0.022, 0.017, 0.012, 0.011"
138,0.47585399721296956,60,"cdc, development, investments, investment, amendments, poverty, dfid, money, countries, aid","0.077, 0.019, 0.013, 0.009, 0.009, 0.008, 0.007, 0.007, 0.007, 0.007"
139,0.6876225685959614,60,"productivity, industrial, economy, plan, strategy, investment, growth, skills, economic, performance","0.052, 0.010, 0.009, 0.009, 0.009, 0.008, 0.007, 0.007, 0.006, 0.006"
140,0.8606800863977853,60,"claims, whiplash, injury, insurance, injuries, tissue, limit, premiums, soft, insurers","0.052, 0.044, 0.025, 0.019, 0.017, 0.016, 0.013, 0.012, 0.011, 0.011"
141,0.5231666389807109,59,"loneliness, jo, lonely, cox, older, ribble, seema, kennedy, reeves, commission","0.071, 0.023, 0.023, 0.014, 0.013, 0.008, 0.008, 0.008, 0.008, 0.007"
142,0.6405945379841727,58,"gib, green, bank, investment, macquarie, sale, capital, bidder, projects, assets","0.039, 0.032, 0.030, 0.021, 0.021, 0.016, 0.011, 0.010, 0.009, 0.008"
143,0.4462773640457801,58,"spitfire, raf, air, southampton, force, aircraft, war, royal, monument, battle","0.034, 0.034, 0.025, 0.018, 0.018, 0.016, 0.013, 0.011, 0.008, 0.008"
144,0.6391811129974585,57,"maintenance, parents, cms, child, csa, parent, arrears, children, resident, income","0.044, 0.035, 0.035, 0.021, 0.014, 0.014, 0.011, 0.011, 0.010, 0.010"
145,0.5560789663122201,57,"sfo, fraud, serious, bribery, crime, prosecution, office, financial, connaught, cases","0.045, 0.039, 0.012, 0.010, 0.010, 0.010, 0.008, 0.008, 0.007, 0.007"
146,0.41913071421270715,57,"korea, north, korean, nuclear, china, pyongyang, chinese, regime, foreign, weapons","0.068, 0.023, 0.023, 0.023, 0.022, 0.017, 0.017, 0.015, 0.013, 0.012"
147,0.5447828788664881,57,"assessments, impact, sectoral, brexit, sectors, information, analysis, documents, analyses, exiting","0.037, 0.025, 0.014, 0.012, 0.010, 0.010, 0.009, 0.008, 0.008, 0.008"
148,0.834657599623327,56,"mesh, implants, pain, women, complications, surgery, incontinence, she, vaginal, prolapse","0.076, 0.019, 0.018, 0.018, 0.017, 0.015, 0.010, 0.010, 0.009, 0.008"
149,0.35990249458822887,56,"scotland, immigration, population, scottish, migration, uk, demographic, policy, eu, needs","0.030, 0.028, 0.015, 0.014, 0.012, 0.009, 0.008, 0.008, 0.007, 0.007"
150,0.6794046692119556,56,"spanish, catalonia, spain, catalan, constitution, referendum, independence, rule, catalonian, law","0.051, 0.050, 0.035, 0.022, 0.016, 0.015, 0.014, 0.012, 0.011, 0.009"
151,0.5297988133735312,56,"inquiry, hillsborough, families, victims, justice, inquests, inquest, public, truth, bishop","0.030, 0.027, 0.015, 0.015, 0.010, 0.010, 0.008, 0.008, 0.008, 0.007"
152,0.6144073969932571,55,"youth, unemployment, young, employment, work, training, unemployed, experience, people, job","0.043, 0.037, 0.028, 0.016, 0.010, 0.010, 0.010, 0.010, 0.009, 0.009"
153,0.3708876433100749,54,"lords, peers, hereditary, reform, size, house, lord, chamber, grocott, 600","0.040, 0.033, 0.022, 0.013, 0.013, 0.012, 0.010, 0.010, 0.007, 0.007"
154,0.40243561023860847,53,"turkey, turkish, coup, erdogan, kurdish, human, president, rights, democracy, hdp","0.065, 0.030, 0.025, 0.020, 0.013, 0.011, 0.010, 0.010, 0.009, 0.008"
155,0.19627203160931447,53,"boeing, bombardier, aerospace, belfast, airbus, unjustified, complaint, canadian, dispute, series","0.067, 0.050, 0.025, 0.015, 0.015, 0.012, 0.012, 0.012, 0.011, 0.010"
156,0.5497499704262256,53,"alcohol, alcoholics, drinking, harm, consumption, related, drink, children, health, alcoholic","0.069, 0.016, 0.015, 0.012, 0.011, 0.009, 0.008, 0.008, 0.008, 0.007"
157,0.7155598892341994,53,"suicide, men, prevention, suicides, health, mental, samaritans, suicidal, risk, death","0.075, 0.026, 0.021, 0.014, 0.012, 0.012, 0.010, 0.009, 0.008, 0.006"
158,0.7635239169304676,53,"domestic, violence, abuse, victims, women, perpetrators, prosecutions, family, criminal, coercive","0.065, 0.043, 0.039, 0.025, 0.010, 0.009, 0.007, 0.006, 0.006, 0.006"
159,0.7450082214556332,52,"animal, welfare, animals, standards, slaughter, farm, export, cages, food, ban","0.055, 0.044, 0.034, 0.021, 0.011, 0.010, 0.009, 0.008, 0.008, 0.008"
160,0.6724607643560935,52,"gender, gap, women, pay, martha, men, equality, ever, female, employers","0.043, 0.033, 0.030, 0.020, 0.012, 0.009, 0.009, 0.007, 0.007, 0.006"
161,0.6305531836207193,52,"venezuela, venezuelan, maduro, venezuelans, regime, latin, human, chã, oil, vez","0.057, 0.027, 0.016, 0.010, 0.009, 0.008, 0.007, 0.007, 0.007, 0.007"
162,0.3018581128639378,52,"yes, no, yeah, yet, fear, question, not, course, so, it","1.194, 0.274, 0.273, 0.105, 0.052, 0.030, 0.028, 0.027, 0.011, 0.004"
163,0.6862585592562966,52,"lotteries, lottery, society, causes, charities, prize, national, camelot, norfolk, good","0.067, 0.062, 0.028, 0.026, 0.023, 0.013, 0.013, 0.012, 0.010, 0.010"
164,0.641418240813395,50,"redundancy, tesco, redundancies, csc, employees, redundant, modification, jobs, order, company","0.032, 0.026, 0.018, 0.017, 0.014, 0.013, 0.010, 0.009, 0.009, 0.009"
165,0.7734992256225485,50,"maternity, women, discrimination, pregnant, pregnancy, mothers, tribunal, employers, workplace, leave","0.038, 0.026, 0.026, 0.021, 0.015, 0.010, 0.009, 0.009, 0.008, 0.008"
166,0.5629456431385865,49,"blacklisting, construction, blacklist, mcalpine, blacklisted, inquiry, association, workers, consulting, information","0.053, 0.022, 0.014, 0.013, 0.012, 0.011, 0.011, 0.011, 0.011, 0.009"
167,0.7503406584843555,49,"tribunal, fees, employment, tribunals, claims, acas, conciliation, cases, justice, claim","0.051, 0.039, 0.029, 0.019, 0.018, 0.018, 0.016, 0.016, 0.014, 0.012"
168,0.6086752921005795,48,"fundraising, charities, charity, platforms, gift, online, regulator, fees, donations, aid","0.061, 0.056, 0.029, 0.026, 0.017, 0.017, 0.015, 0.015, 0.012, 0.010"
169,0.9186766301578139,48,"donation, organ, opt, organs, consent, transplant, presumed, donors, donor, donate","0.053, 0.052, 0.028, 0.025, 0.020, 0.019, 0.017, 0.016, 0.013, 0.013"
170,0.7717820103606731,47,"food, banks, insecurity, bank, trussell, lunchâ, œshare, hungry, poverty, liverpool","0.072, 0.025, 0.017, 0.016, 0.014, 0.012, 0.012, 0.011, 0.011, 0.010"
171,0.5196023243469046,47,"deterrent, nuclear, missile, trident, test, firing, effectiveness, operational, weapons, secretary","0.066, 0.032, 0.027, 0.025, 0.017, 0.014, 0.011, 0.011, 0.008, 0.008"
172,0.6835856746352029,46,"gps, gp, practice, doctors, patients, essex, general, nhs, practices, clacton","0.037, 0.028, 0.017, 0.014, 0.012, 0.012, 0.011, 0.010, 0.009, 0.008"
173,0.7197037898244234,46,"cancer, breast, drugs, kadcyla, nice, drug, treatment, bisphosphonates, roche, medicines","0.057, 0.040, 0.036, 0.034, 0.030, 0.015, 0.013, 0.012, 0.010, 0.009"
174,0.43789906986652455,45,"iran, deal, nuclear, jcpoa, agreement, states, president, signatories, region, united","0.053, 0.018, 0.018, 0.017, 0.013, 0.013, 0.010, 0.010, 0.010, 0.008"
175,0.42087678939386475,45,"cyber, security, centre, national, essentials, gchq, strategy, attacks, crime, steps","0.176, 0.057, 0.025, 0.024, 0.016, 0.016, 0.012, 0.012, 0.010, 0.010"
176,0.7350121391559182,44,"seagulls, gulls, seagull, birds, gull, bins, towns, eggs, plymouth, coastal","0.046, 0.044, 0.020, 0.018, 0.015, 0.013, 0.011, 0.011, 0.010, 0.009"
177,0.5472358655238475,43,"sudan, aid, somalia, famine, humanitarian, ethiopia, drought, mali, south, million","0.028, 0.024, 0.022, 0.021, 0.016, 0.013, 0.013, 0.010, 0.010, 0.010"
178,0.6222854265825515,43,"businesses, tax, digital, vat, small, quarterly, making, threshold, reporting, returns","0.026, 0.025, 0.025, 0.016, 0.014, 0.014, 0.011, 0.010, 0.008, 0.007"
179,0.545406551456194,42,"poverty, child, target, children, targets, relative, 2010, measures, rowntree, living","0.078, 0.029, 0.018, 0.013, 0.011, 0.010, 0.008, 0.007, 0.006, 0.006"
180,0.7106968670210496,42,"acid, corrosive, attacks, substances, sulphuric, poisons, ham, substance, newham, katie","0.060, 0.029, 0.025, 0.023, 0.018, 0.013, 0.011, 0.010, 0.009, 0.009"
181,0.67610195265231,42,"termination, payments, tax, injury, discrimination, feelings, threshold, employee, redundancy, employment","0.036, 0.027, 0.025, 0.018, 0.016, 0.016, 0.013, 0.009, 0.009, 0.009"
182,0.9231630567873557,41,"bees, pollinators, bee, neonicotinoids, honey, beekeepers, pollinator, pesticides, habitat, species","0.047, 0.042, 0.036, 0.026, 0.019, 0.019, 0.017, 0.017, 0.016, 0.012"
183,0.48573290586022794,41,"fdi, investment, inward, foreign, direct, jobs, projects, uk, billion, figures","0.035, 0.028, 0.021, 0.012, 0.011, 0.011, 0.011, 0.010, 0.009, 0.009"
184,0.5316797776936275,41,"taiwan, china, taiwanese, relations, chinese, taipei, trade, international, cornwall, prc","0.119, 0.022, 0.020, 0.014, 0.010, 0.009, 0.009, 0.008, 0.008, 0.008"
185,0.7453573435605569,41,"merger, exchange, stock, bã, london, deutsche, lse, rse, clearing, frankfurt","0.032, 0.023, 0.023, 0.020, 0.020, 0.019, 0.018, 0.017, 0.017, 0.016"
186,0.35421811449483187,41,"write, happy, lady, look, matter, certainly, gentleman, me, am, hon","0.058, 0.040, 0.030, 0.027, 0.026, 0.024, 0.020, 0.018, 0.017, 0.016"
187,0.2336776786924856,40,"give, way, hon, friend, lady, gentleman, resist, smokes, my, reappeared","0.118, 0.098, 0.034, 0.034, 0.030, 0.030, 0.024, 0.022, 0.020, 0.020"
188,0.5846867056424928,40,"bullying, bullied, school, anti, schools, behaviours, young, behaviour, renfrewshire, bully","0.085, 0.028, 0.014, 0.013, 0.011, 0.011, 0.010, 0.009, 0.009, 0.008"
189,0.39913545608985723,40,"departmental, responsibilities, statement, make, if, his, he, her, she, will","0.526, 0.406, 0.251, 0.116, 0.090, 0.082, 0.051, 0.036, 0.032, 0.032"
190,0.5416440203651157,39,"drones, drone, aviation, geo, aircraft, vtab, caa, lasers, safety, fencing","0.071, 0.038, 0.013, 0.011, 0.010, 0.008, 0.008, 0.007, 0.007, 0.007"
191,0.2563013131674537,39,"give, withdraw, way, oh, no, happily, time, briefly, then, unreservedly","0.068, 0.064, 0.062, 0.035, 0.034, 0.029, 0.023, 0.022, 0.022, 0.021"
192,0.6450948498506806,38,"sight, eye, loss, appointments, treatment, wealden, blindness, macular, degeneration, diabetes","0.043, 0.024, 0.020, 0.012, 0.010, 0.010, 0.009, 0.009, 0.008, 0.008"
193,0.4175332724996299,38,"fly, tipping, waste, tip, tippers, litter, agency, environment, local, councils","0.069, 0.065, 0.046, 0.015, 0.013, 0.013, 0.012, 0.011, 0.010, 0.009"
194,0.5082042713242096,37,"zero, hours, contracts, taylor, matthew, flexibility, employment, contract, flexible, report","0.037, 0.033, 0.029, 0.026, 0.021, 0.015, 0.010, 0.010, 0.009, 0.009"
195,0.7412426435957301,37,"mobile, phones, prisons, phone, prison, bill, contraband, illicit, operators, signals","0.057, 0.048, 0.034, 0.025, 0.022, 0.015, 0.015, 0.014, 0.012, 0.012"
196,0.35129566123327377,37,"palace, building, decant, option, project, rhondda, westminster, work, cost, chamber","0.019, 0.018, 0.012, 0.009, 0.008, 0.006, 0.005, 0.005, 0.005, 0.005"
197,0.801338471073381,36,"valproate, epilepsy, pregnancy, sodium, risks, toolkit, women, drug, mhra, defects","0.058, 0.027, 0.023, 0.022, 0.019, 0.014, 0.013, 0.013, 0.012, 0.010"
198,0.6128399795408002,36,"boundary, constituencies, boundaries, constituency, commissions, electoral, voters, commission, mps, review","0.042, 0.019, 0.013, 0.010, 0.010, 0.008, 0.008, 0.007, 0.007, 0.007"
199,0.34129720227344346,36,"vat, scottish, fire, police, scotland, services, 140, chancellor, rescue, highways","0.062, 0.029, 0.026, 0.021, 0.019, 0.016, 0.012, 0.011, 0.010, 0.009"
200,0.43135580126613254,36,"speaker, mr, sorry, apologise, you, thank, howarth, am, conscious, chunter","0.134, 0.114, 0.092, 0.076, 0.061, 0.048, 0.033, 0.029, 0.027, 0.024"
201,0.4986498411710638,36,"followed, monday, thursday, business, backbench, december, tuesday, commencing, motion, wednesday","0.034, 0.032, 0.032, 0.031, 0.031, 0.027, 0.025, 0.024, 0.022, 0.021"
202,0.7996940391292566,36,"ip, music, intellectual, streaming, digital, piracy, property, creators, ainsty, selby","0.032, 0.023, 0.020, 0.012, 0.012, 0.012, 0.012, 0.011, 0.010, 0.010"
203,0.24581366680458938,35,"gentleman, give, aye, way, lectures, bone, hon, forgive, converse, no","0.051, 0.040, 0.032, 0.029, 0.024, 0.021, 0.020, 0.018, 0.018, 0.017"
204,0.5621758777937348,35,"court, jurisdiction, european, law, justice, courts, ecj, eu, interpretation, jurisprudence","0.038, 0.022, 0.021, 0.014, 0.013, 0.012, 0.012, 0.012, 0.010, 0.010"
205,0.7396013928936446,35,"primodos, pregnancy, drug, hormone, inquiry, she, birth, emma, hpts, deformities","0.039, 0.017, 0.013, 0.013, 0.009, 0.008, 0.008, 0.008, 0.008, 0.008"
206,0.6144830277468801,34,"war, women, inglis, elsie, dr, edinburgh, serbia, her, contribution, centenary","0.039, 0.033, 0.032, 0.027, 0.015, 0.014, 0.012, 0.011, 0.009, 0.008"
207,0.5262680435265251,34,"migration, unskilled, eu, nationals, immigration, here, visas, country, net, coming","0.027, 0.019, 0.018, 0.014, 0.012, 0.009, 0.009, 0.007, 0.007, 0.007"
208,0.3617663397035211,34,"engagements, wednesday, official, list, her, she, if, march, november, 22","0.508, 0.377, 0.320, 0.272, 0.098, 0.095, 0.071, 0.043, 0.039, 0.032"
209,0.2487530307850192,34,"give, secretary, state, way, will, curious, abolishing, lasted, plate, satisfactory","0.156, 0.136, 0.134, 0.117, 0.031, 0.022, 0.021, 0.021, 0.019, 0.018"
210,0.6755481324581806,34,"threshold, income, rules, immigration, spouses, family, sponsor, minimum, spouse, requirement","0.024, 0.024, 0.019, 0.014, 0.013, 0.013, 0.012, 0.012, 0.012, 0.011"
211,0.5647645305690421,33,"knife, knives, crime, police, young, youth, intervention, carrying, carry, sceptre","0.051, 0.046, 0.024, 0.012, 0.011, 0.011, 0.010, 0.010, 0.008, 0.007"
212,0.6390567894194594,33,"yorkshire, devolution, sheffield, deal, mayor, region, city, south, leaders, mayoral","0.096, 0.029, 0.027, 0.019, 0.018, 0.017, 0.014, 0.011, 0.009, 0.009"
213,0.4293789945964184,33,"consumer, consumers, chemicals, eu, protection, standards, protections, product, uk, chemical","0.052, 0.033, 0.015, 0.014, 0.013, 0.012, 0.011, 0.010, 0.010, 0.009"
214,0.3461370636142874,32,"beg, read, second, clause, move, time, be, that, to, the","0.374, 0.310, 0.232, 0.225, 0.223, 0.101, 0.030, 0.009, 0.007, 0.004"
215,0.4821514532751336,32,"partnership, negotiations, deal, european, negotiating, union, deep, special, eu, interests","0.019, 0.017, 0.016, 0.014, 0.013, 0.012, 0.011, 0.009, 0.009, 0.009"
216,0.4385497650684089,31,"ireland, northern, tourism, economy, investment, direct, foreign, executive, assembly, growth","0.061, 0.061, 0.018, 0.018, 0.016, 0.015, 0.012, 0.011, 0.011, 0.011"
217,0.7863658174402839,31,"seafarers, maritime, shipping, ports, ratings, industry, wage, ship, rmt, mca","0.040, 0.039, 0.018, 0.012, 0.012, 0.011, 0.010, 0.010, 0.009, 0.009"
218,0.652202575743739,31,"sixth, colleges, form, 16, students, college, education, formers, funding, 19","0.079, 0.052, 0.036, 0.026, 0.024, 0.023, 0.019, 0.018, 0.016, 0.014"
219,0.6021648071834986,31,"whisky, scotch, industry, exports, trade, peru, distillery, india, food, export","0.107, 0.064, 0.023, 0.021, 0.018, 0.013, 0.011, 0.010, 0.010, 0.010"
220,0.4488678674411236,30,"discussions, powers, scottish, scotland, recent, devolving, had, he, devolution, what","0.084, 0.046, 0.046, 0.041, 0.041, 0.039, 0.030, 0.029, 0.027, 0.025"
221,0.5433889957279467,30,"journalists, amendment, definition, œcitizen, journalist, journalistsâ, œjournalistâ, citizen, accredited, bill","0.025, 0.021, 0.015, 0.014, 0.012, 0.012, 0.012, 0.011, 0.010, 0.009"
222,0.5396011605929906,30,"delivery, moray, charges, mainland, consumers, parcel, scotland, companies, retailers, deliver","0.033, 0.020, 0.015, 0.015, 0.012, 0.012, 0.009, 0.009, 0.009, 0.009"
223,0.46234772135234486,29,"jury, trials, northern, trial, ireland, non, justice, 2007, criminal, provisions","0.051, 0.023, 0.020, 0.020, 0.020, 0.016, 0.013, 0.013, 0.010, 0.010"
224,0.8768335999641031,28,"holodomor, ukrainian, genocide, ukraine, famine, stalin, soviet, grain, peasants, died","0.049, 0.038, 0.038, 0.024, 0.019, 0.013, 0.012, 0.010, 0.009, 0.007"
225,0.6553888248719015,28,"religious, dress, ruling, workplace, wear, wearing, symbols, employers, neutrality, employees","0.036, 0.035, 0.029, 0.023, 0.022, 0.022, 0.019, 0.019, 0.017, 0.017"
226,0.36617259216616443,28,"million, budget, extrapolate, pence, allocated, mac, figures, year, 14, funding","0.030, 0.022, 0.019, 0.016, 0.014, 0.013, 0.013, 0.012, 0.012, 0.012"
227,0.5969261826902705,28,"marine, oceans, ocean, georgia, sandwich, antarctic, antarctica, seas, mpa, mpas","0.045, 0.027, 0.022, 0.015, 0.014, 0.014, 0.013, 0.013, 0.012, 0.012"
228,0.2209994584607555,27,"order, deputy, speaker, madam, point, mr, further, hysterical, whether, clemency","0.122, 0.119, 0.096, 0.094, 0.059, 0.032, 0.026, 0.026, 0.016, 0.014"
229,0.7763003666542034,27,"prisons, psychoactive, substances, drugs, prison, drug, prisoners, smuggled, supply, crimes","0.052, 0.046, 0.044, 0.042, 0.035, 0.025, 0.019, 0.008, 0.008, 0.008"
230,0.3665095190807136,27,"assent, indicated, , , , , , , , ","2.523, 1.978, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000"
231,0.569043486383197,26,"administrations, devolved, frameworks, common, framework, uk, jmc, powers, brussels, principles","0.059, 0.059, 0.021, 0.021, 0.015, 0.013, 0.012, 0.009, 0.009, 0.009"
232,0.6131929580483414,26,"malawi, partnership, scotland, links, livingstone, david, malawian, scots, school, malawians","0.106, 0.023, 0.021, 0.018, 0.015, 0.012, 0.012, 0.011, 0.010, 0.010"
233,0.541960097025617,26,"negotiation, negotiations, deal, negotiators, negotiating, table, reasoning, negotiator, side, absolutely","0.037, 0.018, 0.017, 0.014, 0.012, 0.012, 0.011, 0.010, 0.009, 0.009"
234,0.22793362360958294,26,"yes, yeah, said, true, oh, counts, you, brilliant, what, absolutely","0.126, 0.094, 0.081, 0.067, 0.065, 0.065, 0.058, 0.048, 0.041, 0.038"
235,0.32793495992896116,26,"eu, billion, money, european, union, leave, liabilities, net, 1973, divorce","0.013, 0.012, 0.011, 0.010, 0.009, 0.009, 0.009, 0.009, 0.008, 0.008"
236,0.5399807386781124,26,"leavers, care, young, leaver, dwp, accommodation, rate, support, education, ongar","0.077, 0.035, 0.014, 0.011, 0.009, 0.009, 0.008, 0.007, 0.006, 0.006"
237,0.6458430767977215,25,"fertility, ivf, infertility, ccgs, treatment, nice, couples, cycles, cycle, guidelines","0.041, 0.039, 0.032, 0.028, 0.025, 0.024, 0.020, 0.020, 0.016, 0.015"
238,0.23260389576965715,25,"polish, poland, poles, atcham, shrewsbury, war, uk, kawczynski, nato, community","0.076, 0.052, 0.017, 0.013, 0.011, 0.007, 0.007, 0.007, 0.006, 0.006"
239,0.41053012113858633,25,"aviation, airlines, eu, uk, industry, fly, jet, sector, airports, confident","0.099, 0.033, 0.015, 0.015, 0.014, 0.013, 0.012, 0.012, 0.012, 0.012"
240,0.42976794636635784,25,"equitable, policyholders, compensation, annuitants, life, losses, 1992, profits, harrow, ombudsman","0.055, 0.043, 0.023, 0.021, 0.018, 0.011, 0.010, 0.009, 0.008, 0.008"
241,0.6095292581114539,25,"child, parent, parental, alienation, parents, court, children, resident, orders, contact","0.041, 0.029, 0.022, 0.020, 0.020, 0.017, 0.014, 0.014, 0.013, 0.013"
242,0.25600531825953254,24,"intervention, take, progress, interventions, then, eater, one, more, make, bacon","0.246, 0.111, 0.060, 0.046, 0.045, 0.040, 0.037, 0.030, 0.028, 0.028"
243,0.2080275583992291,24,"speaker, order, mr, further, point, momentarily, ditto, magnified, occupying, duly","0.191, 0.189, 0.134, 0.134, 0.098, 0.047, 0.045, 0.042, 0.037, 0.036"
244,0.6944870681778299,24,"foster, carers, fostering, children, child, hours, stocktake, childcare, care, carer","0.094, 0.037, 0.036, 0.022, 0.017, 0.013, 0.012, 0.012, 0.011, 0.009"
245,0.6790518404092432,24,"welsh, farmers, farming, wales, rural, lamb, agriculture, agricultural, farms, eu","0.034, 0.032, 0.029, 0.024, 0.018, 0.015, 0.013, 0.012, 0.010, 0.008"
246,0.3917849330386442,24,"scotland, market, trade, kingdom, single, united, eu, uk, scottish, agreements","0.030, 0.020, 0.018, 0.016, 0.016, 0.014, 0.013, 0.012, 0.011, 0.010"
247,0.7637356394543364,23,"dress, heels, wear, women, codes, workplace, wearing, code, discrimination, high","0.043, 0.038, 0.031, 0.025, 0.021, 0.021, 0.012, 0.012, 0.011, 0.011"
248,0.7198474166794762,23,"grandparents, grandchildren, grandparent, child, family, children, access, court, contact, parents","0.091, 0.047, 0.018, 0.015, 0.013, 0.011, 0.011, 0.010, 0.009, 0.009"
249,0.7243646007950174,23,"rare, diseases, disease, treatments, patients, diagnosis, strategy, implementation, genomics, research","0.087, 0.066, 0.022, 0.017, 0.016, 0.012, 0.011, 0.011, 0.011, 0.011"
250,0.7670794592073887,23,"oil, gas, pools, sea, aberdeen, exploration, barrels, industry, extraction, north","0.095, 0.066, 0.030, 0.025, 0.022, 0.019, 0.019, 0.018, 0.015, 0.015"
251,0.761434949725819,23,"transport, north, investment, london, infrastructure, metro, northern, yorkshire, powerhouse, east","0.036, 0.033, 0.020, 0.015, 0.012, 0.012, 0.011, 0.011, 0.011, 0.011"
252,0.7586611791264739,23,"infrastructure, investment, productivity, projects, investing, growth, economy, economic, transport, invest","0.056, 0.025, 0.021, 0.017, 0.014, 0.013, 0.010, 0.010, 0.010, 0.010"
253,0.4065076741217692,22,"bill, voted, vote, leave, eu, european, voting, exit, ministers, referendum","0.014, 0.010, 0.009, 0.008, 0.007, 0.006, 0.006, 0.006, 0.005, 0.005"
254,0.6816728541921754,22,"sri, lanka, lankan, human, rights, tamil, resolution, un, progress, gsp","0.096, 0.072, 0.035, 0.026, 0.018, 0.018, 0.015, 0.014, 0.013, 0.012"
255,0.49361698943576204,22,"cyprus, talks, cypriot, anastasiades, cypriots, guarantor, president, solution, geneva, leaders","0.116, 0.036, 0.027, 0.022, 0.022, 0.021, 0.021, 0.019, 0.018, 0.017"
256,0.3191381996281069,22,"lady, give, way, right, hon, will, you, the, would, what","0.242, 0.205, 0.158, 0.104, 0.055, 0.040, 0.012, 0.005, 0.004, 0.004"
257,0.5567087510840047,22,"clause, withdrawal, amendment, powers, agreement, learned, statute, beaconsfield, statutory, bill","0.042, 0.027, 0.018, 0.017, 0.016, 0.015, 0.014, 0.011, 0.009, 0.009"
258,0.2597639181231163,22,"acoba, response, ministers, wink, recommendations, nudge, him, select, timescale, predetermine","0.022, 0.020, 0.017, 0.017, 0.015, 0.014, 0.012, 0.012, 0.010, 0.010"
259,0.5637189799522939,21,"restraint, mental, police, restrictive, health, use, 136, staff, officers, used","0.044, 0.017, 0.014, 0.012, 0.012, 0.010, 0.008, 0.008, 0.007, 0.007"
260,0.613607229038511,21,"couples, sex, marriage, partnerships, civil, same, opposite, partnership, equality, act","0.061, 0.055, 0.052, 0.044, 0.044, 0.019, 0.017, 0.016, 0.010, 0.009"
261,0.5155356567601762,21,"hs2, route, meadowhall, m18, 2a, phase, ltd, properties, reroute, yorkshire","0.075, 0.028, 0.024, 0.023, 0.017, 0.017, 0.012, 0.012, 0.007, 0.007"
262,0.45871590631772596,21,"departmental, responsibilities, statement, make, if, his, uno, seã, presidente, nãºmero","0.512, 0.396, 0.245, 0.113, 0.088, 0.068, 0.053, 0.053, 0.053, 0.053"
263,0.7100403139337561,20,"fire, northamptonshire, police, rescue, crime, commissioner, service, governance, pccs, commissioners","0.058, 0.051, 0.039, 0.033, 0.022, 0.019, 0.017, 0.015, 0.015, 0.013"
264,0.366511301402922,20,"small, businesses, saturday, business, sized, visiting, medium, finance, finder, richness","0.086, 0.060, 0.037, 0.030, 0.019, 0.018, 0.018, 0.013, 0.013, 0.013"
265,0.7181041148188385,20,"stroke, thrombectomy, mechanical, southend, strokes, treatment, stps, patients, acute, interventional","0.104, 0.030, 0.025, 0.022, 0.014, 0.014, 0.012, 0.012, 0.011, 0.011"
266,0.7139922527135742,19,"wage, living, minimum, wages, national, rise, increase, worker, below, pay","0.116, 0.067, 0.029, 0.028, 0.027, 0.020, 0.017, 0.016, 0.011, 0.011"
267,0.7803682221264991,19,"attack, palmer, terrorist, keith, attacks, pc, bravery, terror, arena, manchester","0.018, 0.013, 0.012, 0.012, 0.011, 0.010, 0.009, 0.008, 0.008, 0.007"
268,0.4583469703279872,19,"asylum, seekers, accommodation, refugees, home, report, hanson, integrate, committee, affairs","0.055, 0.031, 0.026, 0.011, 0.010, 0.008, 0.007, 0.007, 0.006, 0.006"
269,0.33056840226430106,19,"forthcoming, please, leader, business, give, us, house, cobra, excitement, will","0.330, 0.231, 0.185, 0.133, 0.104, 0.075, 0.073, 0.034, 0.028, 0.020"
270,0.3136927937819269,19,"ban, president, order, trump, muslim, refugees, muslims, citizens, executive, countries","0.023, 0.018, 0.017, 0.014, 0.013, 0.011, 0.011, 0.011, 0.011, 0.010"
271,0.7500474297910061,19,"plates, flag, licences, driving, flags, cornwall, licence, display, number, symbols","0.055, 0.053, 0.044, 0.029, 0.029, 0.018, 0.018, 0.018, 0.016, 0.015"
272,0.7187911412722968,19,"midlands, engine, growth, strategy, region, industrial, enterprise, investment, economic, vision","0.079, 0.060, 0.019, 0.019, 0.016, 0.014, 0.010, 0.010, 0.009, 0.008"
273,0.43319593368773274,19,"creative, industries, success, talent, 87, uk, bazalgette, pool, games, film","0.095, 0.074, 0.017, 0.016, 0.013, 0.012, 0.012, 0.012, 0.011, 0.011"
274,0.8536576910868635,19,"overdraft, charges, overdrafts, banks, payday, unauthorised, unarranged, customers, cma, debt","0.089, 0.047, 0.044, 0.038, 0.024, 0.024, 0.024, 0.022, 0.021, 0.020"
275,0.8324677516636615,18,"museum, railway, nrm, collection, museums, locomotives, heritage, locomotive, darlington, assets","0.080, 0.059, 0.026, 0.025, 0.024, 0.023, 0.020, 0.017, 0.016, 0.016"
276,0.647998239249381,18,"sentence, sentencing, lenient, sentences, unduly, hemel, hempstead, cases, attorney, appeal","0.035, 0.030, 0.022, 0.021, 0.019, 0.015, 0.015, 0.011, 0.011, 0.011"
277,0.6090805891318445,18,"small, businesses, business, tax, taxes, smes, ives, sized, entrepreneurs, medium","0.044, 0.037, 0.023, 0.015, 0.012, 0.011, 0.010, 0.010, 0.009, 0.009"
278,0.6047139831945442,18,"sanitary, girls, products, periods, poverty, women, period, school, tampons, afford","0.056, 0.033, 0.025, 0.017, 0.013, 0.012, 0.012, 0.010, 0.009, 0.009"
