topic_id,cv_score,size,top_words,word_weights
17,0.8673103058789711,517,"prison, prisons, prisoners, probation, reoffending, offenders, officers, rehabilitation, hmp, staff","0.035, 0.021, 0.018, 0.011, 0.010, 0.009, 0.009, 0.006, 0.005, 0.005"
18,0.766229260947067,515,"legal, justice, aid, courts, court, magistrates, tribunals, system, judges, judicial","0.017, 0.014, 0.014, 0.013, 0.013, 0.006, 0.006, 0.006, 0.006, 0.006"
19,0.8565725116892231,515,"drug, drugs, cannabis, substances, consumption, alcohol, users, psychoactive, heroin, medicinal","0.023, 0.022, 0.017, 0.008, 0.007, 0.006, 0.006, 0.006, 0.006, 0.006"
20,0.7911593618518404,449,"syria, chemical, weapons, syrian, humanitarian, assad, regime, civilians, kurdish, action","0.022, 0.022, 0.020, 0.014, 0.012, 0.011, 0.010, 0.008, 0.007, 0.006"
21,0.5082205399940318,447,"windrush, generation, immigration, home, here, illegal, office, british, hostile, citizens","0.027, 0.016, 0.011, 0.011, 0.008, 0.007, 0.006, 0.006, 0.005, 0.005"
22,0.8302433686864392,433,"rough, homelessness, sleeping, homeless, sleepers, housing, accommodation, streets, reduction, temporary","0.032, 0.032, 0.027, 0.020, 0.010, 0.010, 0.009, 0.006, 0.005, 0.005"
23,0.520963773401204,404,"carillion, contracts, company, collapse, public, capita, directors, outsourcing, suppliers, insolvency","0.038, 0.018, 0.012, 0.009, 0.008, 0.008, 0.008, 0.007, 0.007, 0.007"
24,0.8056180123732417,392,"autism, autistic, learning, disabilities, oliver, disability, training, spectrum, adhd, diagnosis","0.041, 0.018, 0.013, 0.008, 0.008, 0.007, 0.007, 0.006, 0.006, 0.005"
25,0.8152296261404723,391,"yemen, saudi, arabia, humanitarian, conflict, houthis, coalition, hodeidah, arms, un","0.034, 0.028, 0.018, 0.012, 0.012, 0.011, 0.010, 0.010, 0.009, 0.008"
26,0.7197038560226524,391,"rohingya, burma, burmese, bangladesh, camps, myanmar, refugees, rakhine, international, military","0.028, 0.020, 0.015, 0.015, 0.010, 0.010, 0.008, 0.008, 0.007, 0.007"
27,0.8593837333255692,386,"sport, basketball, sports, games, football, club, shooting, league, clubs, sporting","0.023, 0.019, 0.016, 0.015, 0.014, 0.013, 0.011, 0.009, 0.008, 0.007"
28,0.8836508065380961,377,"plastic, plastics, waste, recycling, packaging, bottles, cups, recycled, use, oceans","0.049, 0.020, 0.018, 0.016, 0.015, 0.011, 0.009, 0.008, 0.007, 0.007"
29,0.4926344438924807,365,"backstop, agreement, ireland, northern, withdrawal, relationship, arrangement, union, eu, period","0.050, 0.010, 0.009, 0.008, 0.008, 0.007, 0.006, 0.006, 0.006, 0.006"
30,0.4567233232180178,362,"border, ireland, irish, northern, customs, republic, hard, union, between, agreement","0.037, 0.026, 0.016, 0.016, 0.012, 0.011, 0.010, 0.008, 0.008, 0.006"
31,0.2538751823971927,362,"give, gentleman, way, hon, will, the, persistent, equalisation, gentle, gave","0.225, 0.185, 0.165, 0.055, 0.041, 0.005, 0.005, 0.003, 0.003, 0.003"
32,0.9060542875593333,357,"tenants, landlords, landlord, tenant, rented, fees, agents, letting, rent, private","0.025, 0.024, 0.012, 0.011, 0.011, 0.011, 0.010, 0.010, 0.009, 0.009"
33,0.6480687890084459,352,"harassment, complaints, bullying, staff, culture, sexual, behaviour, house, laura, report","0.015, 0.011, 0.010, 0.008, 0.007, 0.007, 0.007, 0.007, 0.006, 0.006"
34,0.5382330783075744,347,"care, social, carers, adult, funding, green, older, councils, paper, local","0.036, 0.020, 0.013, 0.008, 0.007, 0.005, 0.005, 0.005, 0.005, 0.005"
35,0.7984646755737325,341,"gaza, israel, israeli, hamas, palestinian, palestinians, palestine, peace, humanitarian, solution","0.038, 0.023, 0.017, 0.017, 0.013, 0.010, 0.007, 0.007, 0.005, 0.005"
36,0.7476467268942492,327,"farmers, farming, food, agriculture, agricultural, production, environmental, bill, farm, environment","0.029, 0.019, 0.015, 0.015, 0.013, 0.009, 0.007, 0.006, 0.006, 0.006"
37,0.22572204072068108,316,"give, way, minister, will, generous, the, bencher, glass, obviously, reliant","0.261, 0.190, 0.125, 0.047, 0.007, 0.006, 0.003, 0.003, 0.003, 0.003"
38,0.8767302363370518,311,"claims, insurance, whiplash, injury, premiums, injuries, compensation, fraudulent, insurers, limit","0.031, 0.021, 0.017, 0.015, 0.012, 0.010, 0.010, 0.008, 0.007, 0.007"
39,0.7994476545087005,306,"road, safety, driving, roads, drivers, killed, deaths, dangerous, traffic, mph","0.027, 0.015, 0.014, 0.013, 0.010, 0.007, 0.007, 0.006, 0.006, 0.006"
40,0.6586611154640788,299,"shipbuilding, ships, type, frigates, navy, fleet, defence, royal, shipyards, devonport","0.030, 0.026, 0.016, 0.014, 0.013, 0.012, 0.011, 0.011, 0.010, 0.009"
41,0.6476066434715122,293,"mental, health, psychosis, services, young, children, schools, treatment, nhs, care","0.042, 0.027, 0.009, 0.008, 0.008, 0.006, 0.005, 0.005, 0.005, 0.004"
42,0.9025438180061824,292,"religious, religion, persecution, freedom, pakistan, ahmadi, belief, christians, faith, ahmadis","0.017, 0.017, 0.017, 0.015, 0.015, 0.014, 0.013, 0.012, 0.012, 0.011"
43,0.5284833121365927,281,"citizens, immigration, eu, status, nationals, settled, rights, uk, living, movement","0.021, 0.017, 0.016, 0.010, 0.009, 0.008, 0.008, 0.007, 0.007, 0.006"
44,0.9265816305167688,277,"dogs, dog, pet, animal, puppies, theft, animals, welfare, puppy, pets","0.031, 0.028, 0.019, 0.016, 0.014, 0.014, 0.012, 0.011, 0.009, 0.009"
45,0.3519125536529312,276,"advice, attorney, legal, general, motion, contempt, house, interest, learned, officers","0.025, 0.020, 0.014, 0.013, 0.009, 0.007, 0.007, 0.007, 0.006, 0.006"
46,0.5968359310615388,275,"press, leveson, newspapers, inquiry, ipso, journalism, media, newspaper, journalists, section","0.029, 0.025, 0.015, 0.011, 0.009, 0.008, 0.007, 0.007, 0.006, 0.006"
47,0.18312964426673162,270,"jewish, anti, holocaust, semitism, polish, poland, jews, semitic, memorial, auschwitz","0.023, 0.023, 0.022, 0.022, 0.014, 0.011, 0.010, 0.007, 0.006, 0.005"
48,0.8854213854253927,263,"broadband, fibre, superfast, coverage, rural, mobile, roll, openreach, megabits, premises","0.055, 0.026, 0.021, 0.019, 0.013, 0.011, 0.010, 0.010, 0.009, 0.009"
49,0.6706461583881491,254,"women, female, men, equality, woman, gender, suffrage, centenary, equal, parliament","0.034, 0.010, 0.010, 0.008, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005"
50,0.877622162351237,253,"air, diesel, pollution, quality, emissions, vehicles, clean, cars, particulate, engines","0.031, 0.025, 0.017, 0.014, 0.014, 0.012, 0.011, 0.011, 0.008, 0.007"
51,0.7436618712613082,252,"ivory, species, elephants, wildlife, illegal, elephant, trade, poaching, ban, bill","0.038, 0.018, 0.018, 0.017, 0.012, 0.012, 0.009, 0.009, 0.006, 0.006"
52,0.7188863940217369,230,"defence, armed, forces, capability, threats, capabilities, spending, security, budget, review","0.034, 0.010, 0.009, 0.009, 0.009, 0.008, 0.008, 0.007, 0.007, 0.006"
53,0.7955929324516042,217,"students, university, education, universities, student, higher, colleges, unconditional, fees, tuition","0.026, 0.023, 0.015, 0.014, 0.013, 0.010, 0.010, 0.009, 0.008, 0.007"
54,0.8155686386239565,208,"refugees, refugee, family, reunion, children, reunited, families, rules, asylum, unaccompanied","0.025, 0.020, 0.016, 0.016, 0.008, 0.008, 0.007, 0.006, 0.006, 0.006"
55,0.34696545642988075,206,"bills, resolution, resolutions, private, money, bill, house, reading, members, gorton","0.025, 0.021, 0.017, 0.017, 0.016, 0.016, 0.009, 0.008, 0.008, 0.007"
56,0.8551514042322065,203,"obesity, sugar, drinks, advertising, childhood, food, obese, junk, children, diabetes","0.035, 0.018, 0.018, 0.016, 0.015, 0.014, 0.013, 0.012, 0.012, 0.009"
57,0.8726054384692278,201,"nursing, nurses, bursary, nurse, students, student, bursaries, training, apprenticeships, mature","0.049, 0.037, 0.017, 0.017, 0.014, 0.010, 0.009, 0.009, 0.008, 0.008"
58,0.5669050081170639,194,"gender, gap, women, pay, men, equality, reporting, data, employers, companies","0.036, 0.030, 0.023, 0.021, 0.010, 0.009, 0.008, 0.008, 0.007, 0.007"
59,0.636873690569589,193,"children, foster, care, family, hubs, fostering, carers, child, families, services","0.023, 0.018, 0.012, 0.011, 0.010, 0.009, 0.009, 0.009, 0.009, 0.006"
60,0.669188450596145,193,"pension, pensions, schemes, scheme, db, employer, retirement, employers, defined, dashboard","0.031, 0.026, 0.017, 0.013, 0.011, 0.010, 0.009, 0.009, 0.008, 0.007"
61,0.8194391397671135,192,"apprenticeships, apprenticeship, levy, apprentices, education, skills, colleges, young, employers, training","0.047, 0.033, 0.019, 0.013, 0.013, 0.013, 0.009, 0.009, 0.009, 0.008"
62,0.8172009112769745,191,"nuclear, hinkley, wylfa, reactors, energy, power, modular, decommissioning, electricity, cumbria","0.059, 0.014, 0.013, 0.012, 0.011, 0.010, 0.008, 0.007, 0.007, 0.006"
63,0.6330275582193261,188,"fire, firefighters, rescue, tyne, wear, service, reserves, fires, services, cuts","0.054, 0.032, 0.020, 0.017, 0.016, 0.012, 0.011, 0.007, 0.007, 0.006"
64,0.6823483257059036,186,"marriage, civil, couples, partnerships, sex, married, partnership, same, marriages, opposite","0.039, 0.022, 0.021, 0.021, 0.015, 0.014, 0.008, 0.006, 0.006, 0.006"
65,0.635239917702276,183,"armed, forces, army, personnel, recruitment, recruiting, reserve, regular, defence, cadets","0.030, 0.028, 0.016, 0.013, 0.012, 0.006, 0.006, 0.006, 0.006, 0.006"
66,0.6060638172071493,182,"debt, budget, deficit, austerity, chancellor, gdp, fiscal, borrowing, economy, spending","0.020, 0.012, 0.012, 0.011, 0.009, 0.008, 0.008, 0.007, 0.006, 0.006"
67,0.5071415680682042,178,"abortion, ireland, northern, women, abortions, woman, rights, assembly, pregnancy, human","0.043, 0.019, 0.017, 0.016, 0.009, 0.007, 0.007, 0.006, 0.006, 0.005"
68,0.8171154477765793,178,"fireworks, firework, displays, bonfire, night, sale, noise, pets, animals, use","0.068, 0.014, 0.012, 0.010, 0.008, 0.008, 0.008, 0.007, 0.007, 0.006"
69,0.738567881052914,178,"nato, defence, alliance, summit, allies, security, estonia, states, europe, threats","0.059, 0.016, 0.014, 0.010, 0.010, 0.009, 0.008, 0.008, 0.007, 0.007"
70,0.9297228313523254,177,"gambling, betting, terminals, odds, machines, fixed, stake, fobts, addiction, gaming","0.057, 0.025, 0.016, 0.015, 0.015, 0.012, 0.011, 0.011, 0.010, 0.010"
71,0.8913104113151397,174,"cladding, fire, buildings, grenfell, blocks, building, tower, combustible, safety, materials","0.037, 0.023, 0.021, 0.016, 0.015, 0.014, 0.013, 0.012, 0.011, 0.009"
72,0.2998903032204286,173,"lady, give, way, hon, will, the, briefly, voice, again, like","0.246, 0.229, 0.166, 0.055, 0.041, 0.005, 0.004, 0.003, 0.003, 0.003"
73,0.7265879004843384,168,"organ, donation, organs, transplant, donor, donors, opt, bame, donate, bill","0.031, 0.030, 0.019, 0.017, 0.013, 0.012, 0.011, 0.008, 0.008, 0.007"
74,0.6992811522029861,167,"veterans, covenant, armed, forces, personnel, served, ireland, northern, mental, military","0.038, 0.021, 0.020, 0.018, 0.009, 0.007, 0.007, 0.007, 0.006, 0.006"
75,0.8314916059127417,165,"cap, energy, ofgem, price, customers, market, tariffs, consumers, switching, prices","0.028, 0.026, 0.018, 0.016, 0.015, 0.014, 0.012, 0.012, 0.010, 0.009"
76,0.23294616914675031,165,"give, way, friend, my, hon, will, cousin, intolerable, honourable, describes","0.231, 0.168, 0.108, 0.062, 0.056, 0.042, 0.007, 0.006, 0.005, 0.005"
77,0.2811694812643104,164,"eu, assessment, leaves, uk, leaving, effect, recent, discussions, made, he","0.054, 0.044, 0.039, 0.039, 0.039, 0.033, 0.026, 0.025, 0.024, 0.023"
78,0.8498903843940043,163,"electoral, id, voter, voters, polling, fraud, elections, postal, vote, register","0.032, 0.031, 0.025, 0.018, 0.016, 0.015, 0.012, 0.012, 0.012, 0.012"
79,0.4818632760151317,158,"scotland, scottish, snp, tax, budget, growth, economy, million, uk, austerity","0.022, 0.017, 0.014, 0.012, 0.009, 0.008, 0.008, 0.005, 0.005, 0.004"
80,0.5966009820651094,156,"proxy, voting, baby, leave, maternity, vote, babies, whips, pairing, procedure","0.022, 0.016, 0.014, 0.008, 0.008, 0.008, 0.008, 0.007, 0.007, 0.006"
81,0.760143169720225,144,"war, men, memorial, centenary, armistice, world, graves, memorials, remember, sacrifice","0.030, 0.007, 0.007, 0.007, 0.007, 0.007, 0.006, 0.006, 0.006, 0.006"
82,0.2612188307612447,144,"prime, deal, she, vote, her, minister, no, brexit, parliament, house","0.024, 0.023, 0.019, 0.015, 0.013, 0.011, 0.008, 0.008, 0.006, 0.005"
83,0.737718858259936,143,"parking, car, park, fines, code, private, dvla, operators, motorists, companies","0.053, 0.019, 0.014, 0.011, 0.010, 0.009, 0.009, 0.008, 0.007, 0.007"
84,0.6774326797347743,142,"lgbt, trans, gender, gay, transgender, recognition, equality, rights, pride, sex","0.024, 0.018, 0.014, 0.012, 0.007, 0.007, 0.007, 0.006, 0.006, 0.005"
85,0.7293170355428764,141,"bus, transport, concessionary, buses, community, operators, services, travel, fares, pass","0.049, 0.021, 0.015, 0.013, 0.012, 0.009, 0.008, 0.008, 0.007, 0.007"
86,0.8487449165311288,140,"territories, overseas, laundering, registers, money, beneficial, havens, register, ownership, transparency","0.023, 0.020, 0.018, 0.015, 0.011, 0.010, 0.009, 0.009, 0.009, 0.008"
87,0.7901428793468293,140,"media, pornography, online, verification, internet, social, material, pornographic, age, content","0.017, 0.015, 0.014, 0.012, 0.011, 0.010, 0.009, 0.009, 0.009, 0.009"
88,0.4987951042105254,138,"cystic, fibrosis, orkambi, nice, vertex, cf, drugs, alpha, nhs, sufferers","0.032, 0.032, 0.030, 0.019, 0.018, 0.011, 0.010, 0.009, 0.009, 0.009"
89,0.49363882426937034,124,"healthcare, reciprocal, eu, doctors, nhs, nationals, citizens, ehic, arrangements, medical","0.015, 0.014, 0.012, 0.010, 0.010, 0.008, 0.008, 0.008, 0.007, 0.007"
90,0.8223981544305399,123,"football, fans, standing, safe, supporters, seating, clubs, league, stand, club","0.039, 0.037, 0.035, 0.023, 0.016, 0.015, 0.014, 0.014, 0.014, 0.013"
91,0.7297507403603213,122,"water, thames, reservoir, ofwat, flood, companies, flooding, rivers, environment, somerset","0.069, 0.021, 0.019, 0.015, 0.014, 0.012, 0.010, 0.008, 0.008, 0.007"
92,0.6207008530551232,120,"detention, immigration, detained, shaw, yarl, detainees, wood, vulnerable, torture, removal","0.061, 0.019, 0.019, 0.016, 0.015, 0.013, 0.011, 0.010, 0.010, 0.008"
93,0.6419454139187208,120,"jagtar, johal, torture, consular, nazanin, case, foreign, india, penalty, indian","0.018, 0.015, 0.013, 0.013, 0.010, 0.009, 0.008, 0.008, 0.008, 0.008"
94,0.3470570064921803,116,"give, way, progress, then, once, briefly, time, will, conscious, make","0.136, 0.103, 0.039, 0.037, 0.032, 0.029, 0.028, 0.023, 0.018, 0.017"
95,0.7302737575677665,116,"deaf, language, bsl, children, sign, hearing, teachers, gcse, communication, deafness","0.052, 0.021, 0.019, 0.018, 0.014, 0.013, 0.011, 0.010, 0.009, 0.009"
96,0.3207400111890133,114,"order, speaker, deputy, madam, point, you, mr, record, house, correct","0.048, 0.044, 0.040, 0.032, 0.023, 0.019, 0.018, 0.011, 0.008, 0.006"
97,0.7292710078491657,114,"charging, electric, vehicles, points, charge, vehicle, infrastructure, car, cars, clause","0.049, 0.045, 0.026, 0.019, 0.016, 0.014, 0.010, 0.010, 0.009, 0.007"
98,0.6296149758038444,114,"gkn, takeover, melrose, bid, company, undertakings, aerospace, defence, commitments, term","0.045, 0.037, 0.034, 0.013, 0.012, 0.011, 0.009, 0.008, 0.008, 0.008"
99,0.526918328732312,113,"slavery, modern, chains, victims, supply, exploitation, act, trafficking, 54, day","0.064, 0.037, 0.011, 0.009, 0.008, 0.007, 0.006, 0.006, 0.004, 0.004"
100,0.5141213209022618,110,"data, protection, commissioner, information, digital, rights, bill, gdpr, analytica, facebook","0.040, 0.014, 0.010, 0.009, 0.009, 0.008, 0.008, 0.007, 0.007, 0.007"
101,0.4961828600220541,103,"workers, employment, taylor, zero, hours, gig, employers, contracts, unpaid, trial","0.016, 0.014, 0.012, 0.011, 0.011, 0.011, 0.009, 0.009, 0.009, 0.008"
102,0.647048534265257,102,"victims, victim, justice, code, criminal, crime, system, rape, strategy, sexual","0.057, 0.017, 0.013, 0.013, 0.012, 0.011, 0.007, 0.007, 0.007, 0.007"
103,0.4168084799374409,102,"iran, jcpoa, iranian, nuclear, president, ballistic, region, trump, missile, destabilising","0.076, 0.032, 0.023, 0.018, 0.012, 0.012, 0.011, 0.011, 0.010, 0.009"
104,0.7018742505218529,100,"space, satellites, launch, satellite, industry, spaceport, bill, spaceflight, spaceports, commercial","0.049, 0.017, 0.014, 0.012, 0.010, 0.010, 0.008, 0.008, 0.008, 0.006"
105,0.8039390509759821,100,"tb, vaccines, vaccine, vaccination, disease, gavi, tuberculosis, diseases, countries, global","0.045, 0.016, 0.016, 0.012, 0.011, 0.010, 0.010, 0.010, 0.010, 0.008"
106,0.8419112455679174,99,"hezbollah, lebanon, israel, terrorist, organisation, proscription, military, wing, proscribed, terrorism","0.089, 0.026, 0.018, 0.018, 0.014, 0.013, 0.013, 0.012, 0.010, 0.010"
107,0.2836682668062123,98,"yes, no, answer, shake, counts, indeed, question, apparently, potentially, head","1.313, 0.199, 0.055, 0.049, 0.046, 0.045, 0.041, 0.033, 0.027, 0.026"
108,0.5116319312387586,98,"member, thank, hon, tribute, his, he, him, spoke, talked, friend","0.009, 0.006, 0.006, 0.006, 0.006, 0.005, 0.005, 0.005, 0.005, 0.004"
109,0.5039921166255765,97,"raf, air, force, royal, war, aircraft, squadron, flying, regiment, brize","0.060, 0.026, 0.017, 0.015, 0.011, 0.011, 0.010, 0.007, 0.006, 0.006"
110,0.6622656907279192,96,"stalking, victims, police, totnes, bill, behaviour, orders, victim, stalker, protection","0.060, 0.011, 0.011, 0.008, 0.008, 0.008, 0.008, 0.007, 0.007, 0.006"
111,0.7651995605376148,95,"mobile, phones, prison, prisons, prisoners, phone, device, lewes, telephone, illicit","0.041, 0.037, 0.031, 0.026, 0.014, 0.014, 0.012, 0.011, 0.009, 0.009"
112,0.614333948381526,95,"limitations, statute, soldiers, ireland, northern, veterans, allegations, forces, troubles, terrorists","0.015, 0.013, 0.013, 0.011, 0.011, 0.010, 0.007, 0.007, 0.007, 0.007"
113,0.7531848770715567,94,"fracking, shale, gas, permitted, planning, exploration, development, nsip, extraction, energy","0.055, 0.036, 0.031, 0.013, 0.011, 0.010, 0.009, 0.009, 0.007, 0.007"
114,0.9572010602354114,93,"trees, woodland, forestry, timber, planting, tree, woodlands, forest, wood, plant","0.039, 0.034, 0.028, 0.028, 0.021, 0.016, 0.013, 0.012, 0.010, 0.010"
115,0.7610015115336082,92,"knife, crime, violence, young, carrying, youth, knives, stabbed, weapons, serious","0.040, 0.020, 0.016, 0.012, 0.009, 0.009, 0.009, 0.008, 0.007, 0.006"
116,0.23928774970477823,91,"order, speaker, mr, point, on, œdunkirk, œdarkest, movie, of, oh","0.300, 0.265, 0.197, 0.148, 0.030, 0.014, 0.013, 0.012, 0.011, 0.009"
117,0.3445667949014026,91,"motion, vote, leader, house, meaningful, prime, debate, parliament, confidence, week","0.020, 0.020, 0.017, 0.015, 0.010, 0.010, 0.008, 0.007, 0.007, 0.007"
118,0.7749582620611148,90,"road, highways, a5, a120, roads, a12, strategic, route, junction, investment","0.025, 0.021, 0.018, 0.017, 0.012, 0.012, 0.011, 0.009, 0.009, 0.008"
119,0.8079239284998012,88,"ports, freeports, port, freeport, dover, free, zones, teesport, customs, goods","0.030, 0.026, 0.022, 0.020, 0.015, 0.010, 0.009, 0.009, 0.008, 0.007"
120,0.8996231803149988,87,"smoking, tobacco, cigarettes, smokers, smoke, quit, cessation, health, vaping, products","0.061, 0.043, 0.028, 0.022, 0.011, 0.011, 0.010, 0.009, 0.009, 0.009"
121,0.7417580116684337,85,"wage, minimum, living, 25s, national, paid, wages, pay, lowest, hour","0.057, 0.024, 0.023, 0.015, 0.012, 0.011, 0.011, 0.011, 0.010, 0.010"
122,0.8159076683083528,84,"mesh, women, incontinence, prolapse, implants, surgical, vaginal, complications, sling, pain","0.064, 0.013, 0.013, 0.012, 0.011, 0.011, 0.010, 0.009, 0.008, 0.008"
123,0.23392704306068443,83,"give, gentleman, way, right, hon, will, soul, goodness, lesson, generous","0.199, 0.161, 0.144, 0.089, 0.048, 0.036, 0.011, 0.009, 0.008, 0.007"
124,0.24223550861245524,83,"dissent, indicated, diktat, tense, signalling, contempt, agreed, everyone, with, not","2.738, 1.807, 0.049, 0.048, 0.036, 0.028, 0.017, 0.015, 0.002, 0.002"
125,0.627792921653175,83,"upskirting, offence, sexual, law, bill, offences, gina, images, voyeurism, image","0.047, 0.019, 0.012, 0.011, 0.010, 0.009, 0.009, 0.009, 0.007, 0.007"
126,0.746160196033187,81,"disabled, transport, accessible, accessibility, stations, inclusive, access, buses, passengers, wheelchair","0.027, 0.023, 0.015, 0.014, 0.013, 0.011, 0.010, 0.009, 0.008, 0.008"
127,0.7278346296791264,80,"oil, gas, industry, aberdeen, sea, north, sector, decommissioning, supply, chain","0.045, 0.039, 0.017, 0.012, 0.010, 0.009, 0.007, 0.007, 0.006, 0.006"
128,0.8793537970430789,79,"baby, bereavement, stillbirth, loss, stillbirths, parents, pathway, babies, neonatal, coroners","0.020, 0.019, 0.016, 0.015, 0.013, 0.013, 0.010, 0.008, 0.008, 0.007"
129,0.5311368580269842,79,"parole, board, worboys, victims, case, transparency, decision, release, decisions, review","0.072, 0.042, 0.033, 0.021, 0.012, 0.012, 0.012, 0.011, 0.010, 0.010"
130,0.8397678698588843,78,"leasehold, leaseholders, freehold, homebuyers, developers, lease, homes, leases, leaseholds, properties","0.033, 0.021, 0.015, 0.013, 0.012, 0.011, 0.010, 0.009, 0.008, 0.008"
131,0.52790733428945,78,"16, olds, voting, age, 17, vote, young, 18, youth, elections","0.033, 0.025, 0.022, 0.020, 0.018, 0.016, 0.013, 0.011, 0.011, 0.011"
132,0.37425471470230715,78,"give, way, friend, right, my, hon, will, wil, allow, point","0.183, 0.134, 0.090, 0.088, 0.051, 0.047, 0.034, 0.018, 0.012, 0.007"
133,0.626146319538184,78,"channel, glasgow, city, creative, talent, cardiff, bid, production, headquarters, sheffield","0.067, 0.028, 0.021, 0.018, 0.010, 0.010, 0.010, 0.010, 0.009, 0.008"
134,0.5984297682550488,77,"erasmus, students, programme, youth, university, universities, programmes, sport, education, scheme","0.060, 0.019, 0.019, 0.018, 0.011, 0.010, 0.010, 0.009, 0.008, 0.007"
135,0.5398978842909263,77,"pay, sector, cap, public, civil, servants, rise, departments, pcs, workers","0.040, 0.021, 0.018, 0.018, 0.016, 0.014, 0.011, 0.011, 0.011, 0.010"
136,0.5316239823782853,76,"me, condition, research, trial, merryn, sufferers, symptoms, pace, therapy, biomedical","0.021, 0.019, 0.014, 0.011, 0.011, 0.010, 0.010, 0.009, 0.008, 0.008"
137,0.7522194802189922,76,"prostitution, sex, exploitation, sexual, trafficking, women, demand, offence, girls, men","0.043, 0.042, 0.022, 0.018, 0.014, 0.013, 0.009, 0.008, 0.008, 0.008"
138,0.7518613062306654,76,"meals, school, free, children, universal, meal, credit, poverty, families, eligibility","0.046, 0.029, 0.023, 0.018, 0.015, 0.014, 0.012, 0.010, 0.008, 0.008"
139,0.748308012232139,76,"domestic, abuse, violence, victims, women, courts, family, coercive, cafcass, court","0.049, 0.044, 0.022, 0.015, 0.011, 0.007, 0.006, 0.006, 0.006, 0.006"
140,0.7613340686533716,76,"rates, business, retailers, businesses, retail, high, small, street, relief, streets","0.036, 0.026, 0.019, 0.018, 0.014, 0.013, 0.012, 0.011, 0.011, 0.009"
141,0.5404647519522646,76,"hospices, hospice, care, palliative, nhs, life, end, staff, charitable, woodlands","0.061, 0.053, 0.023, 0.016, 0.013, 0.012, 0.009, 0.008, 0.007, 0.007"
