topic_id,cv_score,size,top_words,word_weights
34,0.9087818416809126,1499,"fishing, fisheries, fishermen, fish, bass, sea, stocks, recreational, fishery, industry","0.0332, 0.0199, 0.0191, 0.0171, 0.0131, 0.0108, 0.0090, 0.0084, 0.0076, 0.0072"
35,0.7123167859327091,1006,"online, abuse, media, internet, bullying, pornography, social, children, young, verification","0.0227, 0.0142, 0.0117, 0.0107, 0.0095, 0.0084, 0.0075, 0.0071, 0.0070, 0.0059"
36,0.8658576741479631,878,"students, student, university, higher, education, universities, loans, graduates, fees, backgrounds","0.0237, 0.0146, 0.0143, 0.0140, 0.0119, 0.0111, 0.0095, 0.0071, 0.0066, 0.0064"
37,0.8837148032674152,1175,"airport, airports, noise, aviation, runway, aircraft, expansion, regional","0.0305, 0.0253, 0.0225, 0.0118, 0.0111, 0.0107, 0.0105, 0.0082"
38,0.5161127352657855,539,"rights, human, convention, act, court, attorney, law","0.0460, 0.0426, 0.0202, 0.0109, 0.0063, 0.0054, 0.0054"
39,0.877958431636064,1558,"air, electric, vehicles, cars, diesel, emissions, pollution, quality, emission, car","0.0284, 0.0233, 0.0197, 0.0185, 0.0149, 0.0136, 0.0129, 0.0124, 0.0104, 0.0095"
40,0.7711324342298048,1379,"settlements, declaration, peace","0.0122, 0.0083, 0.0081"
41,0.5881306498701296,1796,"trade, free, eu, market, single, union, deals, countries, negotiate","0.0312, 0.0140, 0.0134, 0.0132, 0.0122, 0.0102, 0.0097, 0.0082, 0.0079"
42,0.5951645648952901,320,"contract, credits, cases, tax, constituents, credit, hardship, error","0.0164, 0.0110, 0.0094, 0.0068, 0.0050, 0.0049, 0.0047, 0.0047"
43,0.8999436317649239,626,"nurses, nursing, students, student, nurse, bursary, training, bursaries, midwives","0.0322, 0.0256, 0.0147, 0.0144, 0.0130, 0.0126, 0.0083, 0.0070, 0.0065"
44,0.8364696651613464,897,"apprenticeships, apprenticeship, levy, apprentices, skills, employers, apprentice, training, young, careers","0.0462, 0.0330, 0.0167, 0.0137, 0.0121, 0.0104, 0.0079, 0.0075, 0.0065, 0.0056"
45,0.5284575205632527,888,"eu, nationals, citizens, immigration, here, living, migration, rights, negotiations","0.0188, 0.0186, 0.0154, 0.0095, 0.0090, 0.0068, 0.0067, 0.0063, 0.0054"
46,0.6834564033504091,976,"rural, council, councils, settlement, areas, local, grant, funding, cuts, services","0.0161, 0.0146, 0.0140, 0.0116, 0.0111, 0.0089, 0.0084, 0.0084, 0.0080, 0.0077"
47,0.6137472375140759,1081,"chancellor, fiscal, budget, debt, deficit, surplus, borrowing, growth, economy","0.0198, 0.0140, 0.0139, 0.0119, 0.0118, 0.0082, 0.0080, 0.0076, 0.0071"
48,0.7433444131424014,256,"foreign, offenders, deportation, deported, nationals, criminals, deport, national, prison, prisons","0.0190, 0.0189, 0.0160, 0.0101, 0.0096, 0.0093, 0.0092, 0.0090, 0.0079, 0.0078"
49,0.7433326952816497,377,"wage, living, minimum, pay, workers, national, employers, paid, hour, wages","0.0446, 0.0259, 0.0155, 0.0141, 0.0101, 0.0096, 0.0092, 0.0069, 0.0063, 0.0062"
50,0.7594610941935412,363,"nuclear, weapons, deterrent, submarines, defence, threats, our, security","0.0417, 0.0232, 0.0207, 0.0120, 0.0077, 0.0065, 0.0061, 0.0057"
51,0.7001456425575349,885,"care, social, precept, adult, funding, fund, councils, better, billion, local","0.0420, 0.0297, 0.0133, 0.0113, 0.0100, 0.0075, 0.0066, 0.0062, 0.0059, 0.0057"
52,0.7652861270214053,973,"fire, rescue, firefighters, service, services, police, collaboration, emergency","0.0584, 0.0231, 0.0164, 0.0157, 0.0118, 0.0110, 0.0078, 0.0076"
53,0.4462224473252293,498,"workers, rights, trade, unions, union, employment, legislation, eu, law, bill","0.0194, 0.0189, 0.0126, 0.0111, 0.0098, 0.0088, 0.0073, 0.0064, 0.0056, 0.0055"
54,0.7505175557016392,436,"oil, gas, industry, sea, shale, north, price, exploration","0.0409, 0.0339, 0.0166, 0.0134, 0.0134, 0.0083, 0.0071, 0.0063"
55,0.8462529253217648,566,"registration, electoral, register, vote, voting, registered, voter, voters, postal, elections","0.0276, 0.0243, 0.0227, 0.0152, 0.0121, 0.0107, 0.0101, 0.0091, 0.0073, 0.0068"
56,0.6275953813424142,600,"children, care, social, kinship, child, workers, looked, foster, homes, residential","0.0232, 0.0154, 0.0125, 0.0093, 0.0091, 0.0068, 0.0058, 0.0055, 0.0053, 0.0052"
57,0.6763598617992833,738,"autism, autistic, diagnosis, spectrum, awareness, children, understanding, school, parents, people","0.0623, 0.0257, 0.0133, 0.0119, 0.0076, 0.0058, 0.0056, 0.0053, 0.0053, 0.0052"
58,0.24860594575116052,591,"lady, give, way, hon, will, the, oblige, temptation, seconds","0.2760, 0.2353, 0.1801, 0.0624, 0.0458, 0.0059, 0.0050, 0.0045, 0.0041"
