topic_id,cv_score,size,top_words,word_weights
138,0.22613721122768365,212,"gentleman, give, way, hon, resist, intervention, sit, again, intervene, please","0.0451, 0.0284, 0.0233, 0.0124, 0.0111, 0.0098, 0.0092, 0.0068, 0.0066, 0.0061"
139,0.8462783375725793,209,"nuclear, deterrent, weapons, submarines, deterrence, defence, threats, disarmament, renewal","0.0356, 0.0252, 0.0200, 0.0083, 0.0059, 0.0056, 0.0053, 0.0048, 0.0045"
140,0.26747478895863075,209,"dissent, indicated, diktat, unwise, mad, contempt, simply, word, add, bad","2.4221, 1.4964, 0.0157, 0.0141, 0.0139, 0.0102, 0.0071, 0.0066, 0.0062, 0.0061"
141,0.9616777895498743,207,"badgers, badger, cattle, culling, cull, bovine, disease, vaccination, culls","0.0361, 0.0346, 0.0313, 0.0311, 0.0238, 0.0234, 0.0159, 0.0134, 0.0091"
142,0.47322512097410313,205,"16, olds, voting, 17, age, young, vote, youth, politics, votes","0.0237, 0.0210, 0.0165, 0.0145, 0.0136, 0.0124, 0.0117, 0.0091, 0.0087, 0.0074"
143,0.49849443009186284,204,"environmental, environment, principles, law, eu, protections, standards, body, legislation, clause","0.0324, 0.0124, 0.0111, 0.0071, 0.0068, 0.0064, 0.0052, 0.0051, 0.0051, 0.0048"
144,0.7089600085073,203,"hospices, hospice, palliative, care, life, end, die, children","0.0298, 0.0282, 0.0204, 0.0176, 0.0108, 0.0083, 0.0057, 0.0046"
145,0.5910221238266737,202,"billion, spending, health, labour, funding, money, budget, increase","0.0088, 0.0078, 0.0064, 0.0052, 0.0046, 0.0040, 0.0040, 0.0034"
146,0.5238351448780358,198,"youth, unemployment, young, employment, unemployed, apprenticeships, skills, work, obligation, olds","0.0252, 0.0230, 0.0170, 0.0098, 0.0062, 0.0053, 0.0050, 0.0049, 0.0048, 0.0047"
147,0.7123058694907483,197,"valproate, pregnancy, drug, hormone, isotretinoin, defects, epilepsy, sodium, medicines","0.0172, 0.0148, 0.0094, 0.0084, 0.0071, 0.0063, 0.0063, 0.0060, 0.0059"
148,0.9450302055665322,196,"trees, woodland, forestry, planting, timber, tree, woodlands, plant, ancient, planted","0.0398, 0.0308, 0.0287, 0.0239, 0.0236, 0.0165, 0.0105, 0.0105, 0.0098, 0.0090"
149,0.7392175488570849,194,"organ, donation, organs, transplant, opt, donors, donor, donate, consent, max","0.0349, 0.0336, 0.0207, 0.0154, 0.0146, 0.0125, 0.0105, 0.0091, 0.0085, 0.0066"
150,0.4176477353855038,192,"territories, negotiations, sovereignty, eu","0.0048, 0.0048, 0.0037, 0.0037"
151,0.8903476716316072,190,"space, satellites, satellite, launch, industry, spaceport, spaceflight, spaceports","0.0466, 0.0140, 0.0107, 0.0087, 0.0076, 0.0060, 0.0056, 0.0054"
152,0.6604095174989287,189,"marriage, couples, civil, partnerships, sex, married, partnership, opposite, same, marry","0.0355, 0.0281, 0.0246, 0.0243, 0.0206, 0.0115, 0.0092, 0.0085, 0.0065, 0.0048"
153,0.8612536876862278,188,"seasonal, fruit, workers, agricultural, farmers, scheme, growers, labour, migrant, agriculture","0.0318, 0.0194, 0.0170, 0.0151, 0.0099, 0.0087, 0.0081, 0.0073, 0.0072, 0.0062"
154,0.8057751914009088,188,"knife, knives, crime, carrying, violence, young, youth, gang, weapons, stabbed","0.0498, 0.0210, 0.0180, 0.0094, 0.0087, 0.0083, 0.0074, 0.0065, 0.0055, 0.0049"
155,0.9145373361743179,186,"antibiotics, resistance, antibiotic, antimicrobial, infections, resistant, bacteria, global","0.0474, 0.0275, 0.0263, 0.0205, 0.0094, 0.0073, 0.0061, 0.0060"
156,0.8271967305426093,183,"road, safety, roads, driving, deaths, drivers, accidents, traffic, cycling, cyclists","0.0269, 0.0151, 0.0133, 0.0083, 0.0079, 0.0077, 0.0074, 0.0065, 0.0065, 0.0059"
157,0.36891981480568314,182,"palace, building, decant, restoration, renewal, chamber, project, joint, fire","0.0161, 0.0134, 0.0096, 0.0064, 0.0049, 0.0045, 0.0040, 0.0037, 0.0037"
158,0.7838572528479932,181,"food, banks, insecurity, bank, hunger, hungry, poverty, feed","0.0465, 0.0178, 0.0116, 0.0103, 0.0090, 0.0079, 0.0070, 0.0045"
159,0.5150633086219046,176,"young, youth, volunteering, programme, participants, backgrounds, citizen, social, integration","0.0142, 0.0094, 0.0082, 0.0066, 0.0064, 0.0060, 0.0059, 0.0049, 0.0047"
160,0.7248015001801589,175,"chemical, weapons, regime, action, use, military","0.0439, 0.0348, 0.0113, 0.0088, 0.0083, 0.0068"
161,0.7282295933395388,174,"dual, release, foreign, consular","0.0093, 0.0088, 0.0079, 0.0073"
162,0.6028988594872597,174,"contract, credits, cases, tax, error, stopped, hardship, payment","0.0165, 0.0135, 0.0076, 0.0068, 0.0050, 0.0045, 0.0043, 0.0041"
163,0.7000962510049492,174,"grouse, shooting, birds, curlew, gulls, seagulls, moors, conservation, species, hen","0.0390, 0.0235, 0.0139, 0.0133, 0.0132, 0.0130, 0.0100, 0.0095, 0.0090, 0.0088"
164,0.5461210018627967,171,"parole, board, sentence, victims, restorative, justice, lenient, sentences, sentencing","0.0380, 0.0176, 0.0136, 0.0124, 0.0109, 0.0103, 0.0102, 0.0096, 0.0095"
165,0.6458420414113196,171,"rights, human, convention, act, court, 1998, law","0.0362, 0.0358, 0.0190, 0.0081, 0.0069, 0.0047, 0.0038"
166,0.3165881787143506,171,"give, way, member, then, hon, south, north, friend","0.0532, 0.0378, 0.0257, 0.0158, 0.0123, 0.0121, 0.0102, 0.0093"
167,0.8828550702547391,170,"taxi, hire, drivers, licensing, taxis, private, vehicles, licensed, vehicle","0.0318, 0.0316, 0.0242, 0.0149, 0.0141, 0.0111, 0.0109, 0.0082, 0.0074"
168,0.40243561023860847,169,"turkey, coup, human, president, rights, democracy","0.0527, 0.0197, 0.0102, 0.0092, 0.0087, 0.0058"
169,0.6601769652305066,168,"whisky, scotch, distilleries, distillery, industry, spirits, duty, exports, gin","0.0753, 0.0472, 0.0160, 0.0121, 0.0118, 0.0087, 0.0086, 0.0084, 0.0064"
170,0.5359235656193154,168,"restraint, mental, health, police, 136, force, use, patient, bill, 1983","0.0202, 0.0174, 0.0100, 0.0096, 0.0083, 0.0069, 0.0060, 0.0048, 0.0044, 0.0043"
171,0.5538505312759382,168,"boxing, trading, retail, shop, stores, day, shops","0.0215, 0.0150, 0.0131, 0.0109, 0.0105, 0.0104, 0.0097"
172,0.7663840130224783,167,"fracking, shale, gas, planning, exploration, drilling, oil, energy, permitted, industry","0.0444, 0.0367, 0.0288, 0.0079, 0.0073, 0.0069, 0.0066, 0.0064, 0.0059, 0.0050"
173,0.6733169217351792,164,"practice, general, doctors, medical, practices, patients","0.0174, 0.0110, 0.0083, 0.0064, 0.0059, 0.0050"
174,0.6193450049771927,163,"prevent, extremism, terrorism, counter, radicalisation, referrals, communities, terrorist, strategy","0.0270, 0.0214, 0.0123, 0.0071, 0.0067, 0.0056, 0.0055, 0.0049, 0.0049"
175,0.7651995605376147,162,"mobile, phones, prisons, prison, phone, prisoners, illicit, device, telephone","0.0397, 0.0377, 0.0235, 0.0218, 0.0149, 0.0106, 0.0091, 0.0072, 0.0067"
176,0.7446483980402044,159,"boundary, constituencies, boundaries, size, commissions, 650, review, seats","0.0282, 0.0140, 0.0086, 0.0066, 0.0060, 0.0057, 0.0051, 0.0051"
177,0.7289518509673941,157,"sex, relationships, education, schools, teach, sexual, relationship, children","0.0275, 0.0193, 0.0163, 0.0121, 0.0093, 0.0079, 0.0077, 0.0075"
178,0.6921340798829756,156,"radio, stations, dab, multiplexes, digital, multiplex, community, broadcast, broadcasting","0.0650, 0.0245, 0.0240, 0.0144, 0.0135, 0.0124, 0.0111, 0.0102, 0.0092"
179,0.4479231376345918,156,"aids, prep, stigma, treatment, sexual, health, infections, prevention, epidemic","0.0269, 0.0114, 0.0071, 0.0065, 0.0057, 0.0055, 0.0053, 0.0050, 0.0049"
180,0.4507418896865212,155,"air, spitfire, force, royal, aircraft, war, squadron, flying","0.0210, 0.0176, 0.0139, 0.0109, 0.0108, 0.0092, 0.0067, 0.0061"
181,0.4101029279444128,154,"advice, attorney, legal, general, disclosed, disclosure, officers, motion, lawyer, law","0.0252, 0.0176, 0.0140, 0.0096, 0.0079, 0.0070, 0.0069, 0.0066, 0.0064, 0.0059"
182,0.5400412794818589,153,"offices, staff, tax, regional, closures, centres, avoidance","0.0144, 0.0088, 0.0086, 0.0051, 0.0049, 0.0035, 0.0034"
183,0.8208274245438225,152,"creative, industries, music, musicians, orchestras, artists, film, touring, cultural, industry","0.0427, 0.0284, 0.0204, 0.0108, 0.0085, 0.0083, 0.0060, 0.0054, 0.0053, 0.0052"
184,0.2893321379975131,152,"give, way, minister, will, glass, the, water, cap, getting, want","0.1927, 0.1387, 0.0848, 0.0296, 0.0064, 0.0037, 0.0036, 0.0035, 0.0023, 0.0018"
185,0.8765436292370162,151,"pellet, guns, human, abuses","0.0137, 0.0099, 0.0082, 0.0070"
186,0.7151830856163828,147,"west, east, mid, north, south","0.0328, 0.0295, 0.0221, 0.0219, 0.0212"
187,0.7710699830162457,147,"funeral, funerals, burial, costs, cremation, expenses, loved, death, cost, payments","0.0621, 0.0223, 0.0134, 0.0077, 0.0073, 0.0066, 0.0066, 0.0060, 0.0057, 0.0052"
188,0.8713068271992551,146,"diabetes, type, glucose, insulin, diabetics, pancreas, complications, condition, diabetic, technologies","0.0811, 0.0217, 0.0175, 0.0134, 0.0115, 0.0092, 0.0092, 0.0079, 0.0069, 0.0069"
189,0.5434955381206756,146,"report, review, published, recommendations, timescale, response, final, timetable, due, consultation","0.0146, 0.0113, 0.0084, 0.0072, 0.0067, 0.0056, 0.0052, 0.0052, 0.0052, 0.0046"
190,0.6641779745467911,146,"cyber, security, attacks, national, centre, cybercrime, threats, defence, threat","0.1061, 0.0271, 0.0128, 0.0105, 0.0095, 0.0091, 0.0067, 0.0064, 0.0064"
191,0.6744970303526345,146,"medicines, pharmaceutical, drugs, regulatory, agency, patients, pharmaceuticals, sciences","0.0279, 0.0156, 0.0092, 0.0080, 0.0079, 0.0071, 0.0061, 0.0057"
192,0.8826480811632011,145,"firearms, weapons, rifles, weapon, air, calibre, rifle, shooting, gun, ammunition","0.0265, 0.0231, 0.0225, 0.0151, 0.0149, 0.0134, 0.0102, 0.0092, 0.0085, 0.0078"
193,0.3202179692833373,145,"bombardier, aerospace, northern, series, workforce, company","0.0503, 0.0238, 0.0076, 0.0066, 0.0062, 0.0058"
194,0.7815848433745303,144,"ambulance, paramedics, ambulances, service, paramedic, emergency, calls, patients, trust","0.0540, 0.0156, 0.0136, 0.0099, 0.0082, 0.0080, 0.0058, 0.0054, 0.0053"
195,0.9170880688865285,144,"dental, decay, tooth, oral, dentist, teeth, dentists, dentistry, children, fluoride","0.0519, 0.0251, 0.0239, 0.0206, 0.0200, 0.0192, 0.0182, 0.0125, 0.0106, 0.0101"
196,0.31815812225323953,143,"true, yes, agree, confirm, point, you, absolutely, entirely, deft","0.0558, 0.0537, 0.0458, 0.0390, 0.0287, 0.0244, 0.0196, 0.0170, 0.0158"
197,0.9000974563047581,142,"mesh, implants, women, complications, incontinence, pain, prolapse, vaginal, surgery, surgical","0.0662, 0.0135, 0.0107, 0.0105, 0.0105, 0.0103, 0.0101, 0.0090, 0.0087, 0.0087"
198,0.5169258210922111,141,"holocaust, memorial, semitism, survivors, educational","0.0507, 0.0134, 0.0064, 0.0060, 0.0057"
199,0.5232144196632852,140,"deal, negotiations, negotiation, negotiating, union, eu, interests, scenario, relationship","0.0160, 0.0107, 0.0065, 0.0054, 0.0052, 0.0051, 0.0047, 0.0043, 0.0043"
200,0.6621494347777156,139,"proxy, voting, baby, pairing, whips, babies, vote, maternity, leave, paternity","0.0245, 0.0145, 0.0131, 0.0081, 0.0073, 0.0073, 0.0071, 0.0070, 0.0068, 0.0052"
201,0.8157131651799462,138,"fuel, energy, poverty, efficiency, households, homes, heating, band, bills, warm","0.0385, 0.0224, 0.0207, 0.0169, 0.0127, 0.0116, 0.0087, 0.0072, 0.0070, 0.0067"
202,0.6247253122692088,137,"development, investments, aid, investment, countries, poorest, poverty","0.0119, 0.0101, 0.0068, 0.0063, 0.0059, 0.0054, 0.0050"
203,0.5951510940900835,136,"tax, budget, income, taxed, taxes, powers, growth","0.0142, 0.0084, 0.0065, 0.0061, 0.0048, 0.0042, 0.0039"
204,0.9370716893061868,134,"tolls, bridge, toll, crossings, bridges, crossing, tolled","0.0420, 0.0228, 0.0183, 0.0135, 0.0133, 0.0115, 0.0087"
205,0.6310460062980707,133,"whistleblowers, patient, culture, safety, patients, whistleblowing, complaints, trust","0.0125, 0.0078, 0.0064, 0.0058, 0.0055, 0.0052, 0.0050, 0.0049"
206,0.8182050254062445,133,"blood, contaminated, infected, hepatitis, haemophilia, inquiry, affected, scandal, products","0.0284, 0.0211, 0.0182, 0.0121, 0.0109, 0.0090, 0.0079, 0.0071, 0.0053"
207,0.6313973110564431,129,"northern, investment, economy, inward, executive, invest, jobs, business, growth","0.0342, 0.0102, 0.0100, 0.0085, 0.0068, 0.0057, 0.0056, 0.0052, 0.0052"
208,0.7591498389755459,129,"court, jurisdiction, justice, arbitration, courts, law, judges, interpretation","0.0231, 0.0195, 0.0115, 0.0112, 0.0095, 0.0085, 0.0073, 0.0066"
210,0.5106610599079038,128,"accommodation, personnel, model, forces, armed, service, families, mod, survey","0.0257, 0.0186, 0.0106, 0.0099, 0.0095, 0.0094, 0.0092, 0.0081, 0.0077"
212,0.793124012439931,126,"prison, women, offenders, female, custody, prisons, sentences, rehabilitation, custodial","0.0245, 0.0232, 0.0150, 0.0130, 0.0120, 0.0097, 0.0091, 0.0082, 0.0079"
213,0.42097414660554255,126,"economic, brexit, eu, analysis, economy, union, scenarios, billion, forecasts","0.0075, 0.0059, 0.0058, 0.0056, 0.0053, 0.0050, 0.0050, 0.0048, 0.0046"
214,0.37222756044530836,125,"self, employed, employment, insurance, bogus, contributions, tax, chancellor","0.0485, 0.0469, 0.0177, 0.0086, 0.0079, 0.0071, 0.0060, 0.0053"
215,0.6339921623003019,124,"industrial, strategy, manufacturing, industries, economy, skills, business, term","0.0326, 0.0248, 0.0061, 0.0046, 0.0046, 0.0041, 0.0039, 0.0039"
216,0.931767891569347,124,"noise, airport, aircraft, airspace, aviation, airports, flights","0.0580, 0.0222, 0.0208, 0.0152, 0.0144, 0.0120, 0.0084"
217,0.7611976526590023,122,"emergency, assaults, assault, workers, worker, offence, spitting, officers, police, staff","0.0233, 0.0189, 0.0183, 0.0130, 0.0098, 0.0089, 0.0079, 0.0067, 0.0065, 0.0061"
218,0.7513927869701147,122,"disabled, transport, stations, accessible, accessibility, train, passengers, buses, access, station","0.0212, 0.0150, 0.0143, 0.0135, 0.0112, 0.0098, 0.0097, 0.0090, 0.0086, 0.0083"
219,0.6682322728649505,121,"city, deals, cities, deal, region","0.0364, 0.0270, 0.0181, 0.0157, 0.0093"
220,0.8319974336798085,121,"driving, dangerous, death, sentence, careless, driver, causing, manslaughter, maximum, sentences","0.0368, 0.0192, 0.0157, 0.0151, 0.0141, 0.0133, 0.0120, 0.0109, 0.0105, 0.0100"
221,0.25394662894801767,119,"semitism, anti, holocaust, racism, party, labour","0.0511, 0.0453, 0.0123, 0.0084, 0.0073, 0.0070"
222,0.8032302561797797,119,"ports, freeports, port, freeport, free, customs, goods, zones, trade","0.0383, 0.0234, 0.0186, 0.0164, 0.0078, 0.0071, 0.0065, 0.0062, 0.0059"
223,0.7391052696545869,119,"basketball, sport, squash, tennis, sports, players, game, games","0.0454, 0.0358, 0.0202, 0.0202, 0.0137, 0.0116, 0.0076, 0.0075"
224,0.6702531290861405,118,"productivity, investment, plan, industrial, economy, wages, growth, strategy, performance","0.0521, 0.0072, 0.0062, 0.0059, 0.0058, 0.0055, 0.0055, 0.0050, 0.0044"
225,0.3112878966995207,118,"deal, prime, she, vote, her, minister, brexit, no, voted, majority","0.0198, 0.0188, 0.0139, 0.0118, 0.0106, 0.0074, 0.0073, 0.0055, 0.0048, 0.0048"
226,0.5231666389807109,118,"loneliness, lonely, cox, older, commission","0.0735, 0.0153, 0.0124, 0.0071, 0.0049"
227,0.8546618547938802,118,"pornography, verification, online, pornographic, material, age, images, internet, content","0.0284, 0.0185, 0.0136, 0.0124, 0.0114, 0.0104, 0.0103, 0.0096, 0.0080"
228,0.6524130625149589,117,"alcohol, drinking, guidelines, consumption, alcoholics, drink, harm, drinkers, health, moderate","0.0624, 0.0201, 0.0125, 0.0112, 0.0095, 0.0087, 0.0081, 0.0057, 0.0057, 0.0055"
229,0.448868160390677,116,"immigration, population, migration, policy, demographic, highlands, uk, needs","0.0266, 0.0111, 0.0092, 0.0066, 0.0057, 0.0048, 0.0046, 0.0045"
230,0.4907624628105244,116,"zero, hours, contracts, workers, employment, unpaid, trial, employers","0.0195, 0.0152, 0.0148, 0.0115, 0.0092, 0.0067, 0.0066, 0.0065"
231,0.7551131721314872,116,"export, exports, exporting, exporters, trade, businesses, markets, companies, overseas","0.0359, 0.0180, 0.0179, 0.0142, 0.0121, 0.0088, 0.0085, 0.0083, 0.0077"
232,0.641277388839087,115,"islands, resettlement, islanders, territory, ocean","0.0203, 0.0195, 0.0161, 0.0118, 0.0117"
233,0.5223479404932072,115,"tipping, fly, litter, waste, rubbish, tip, littering, landowners, clean","0.0469, 0.0469, 0.0231, 0.0218, 0.0078, 0.0070, 0.0065, 0.0062, 0.0060"
234,0.8879255686629388,115,"fans, football, standing, safe, seating, supporters, stadiums, clubs, league, club","0.0337, 0.0336, 0.0304, 0.0198, 0.0152, 0.0143, 0.0134, 0.0127, 0.0126, 0.0123"
235,0.8278643263443348,114,"stalking, victims, stalker, police, victim, orders, behaviour, stalkers","0.0585, 0.0097, 0.0087, 0.0081, 0.0066, 0.0065, 0.0064, 0.0063"
236,0.2572028021250423,113,"polish, poles, contribution, war, diaspora, nationals","0.0699, 0.0263, 0.0055, 0.0055, 0.0048, 0.0043"
237,0.35071990662801267,113,"intervention, interventions, take, progress, then, one, finish, more, make, will","0.1419, 0.0734, 0.0560, 0.0339, 0.0312, 0.0198, 0.0142, 0.0135, 0.0131, 0.0119"
238,0.6813769994376616,112,"victims, compensation, assets, terrorism, frozen, sponsored","0.0216, 0.0179, 0.0098, 0.0095, 0.0086, 0.0075"
239,0.6773197805515117,111,"aviation, airlines, fly, skies, eu, flights, airports, agreements, airline","0.0501, 0.0175, 0.0086, 0.0085, 0.0082, 0.0077, 0.0070, 0.0066, 0.0065"
240,0.34735924115605427,111,"beg, read, clause, second, move, time, be, schedule, love, that","0.2947, 0.2310, 0.1808, 0.1642, 0.1602, 0.0580, 0.0149, 0.0069, 0.0060, 0.0045"
241,0.7374367394784926,110,"takeover, bid, company, undertakings, defence, takeovers, aerospace, commitments","0.0403, 0.0106, 0.0095, 0.0095, 0.0073, 0.0072, 0.0072, 0.0064"
242,0.6967298015109568,110,"suicide, men, prevention, suicides, mental, health, male, suicidal, self","0.0570, 0.0210, 0.0137, 0.0126, 0.0116, 0.0092, 0.0067, 0.0049, 0.0043"
243,0.6200340943765753,108,"pay, nurses, staff, cap, nurse, restraint, nursing, body, rise","0.0242, 0.0134, 0.0116, 0.0102, 0.0080, 0.0065, 0.0053, 0.0049, 0.0049"
244,0.4972936739500555,108,"privatisation, private, subsidiary, patients, trusts, contracts, sector, care, virgin","0.0167, 0.0155, 0.0094, 0.0070, 0.0070, 0.0066, 0.0063, 0.0061, 0.0055"
245,0.8081217272979689,107,"girls, violence, herdsmen","0.0148, 0.0073, 0.0072"
246,0.8040835652471268,105,"cultural, property, convention, art, heritage, antiquities, destruction, dealers, exported, objects","0.0339, 0.0149, 0.0117, 0.0112, 0.0101, 0.0096, 0.0074, 0.0073, 0.0071, 0.0070"
247,0.7124204730928938,104,"violence, youth, gang, young, gangs, crime, violent, serious, lines, approach","0.0181, 0.0175, 0.0162, 0.0122, 0.0098, 0.0076, 0.0058, 0.0043, 0.0037, 0.0035"
248,0.35264472660686363,104,"departmental, responsibilities, statement, her, she, make, if, will, on, win","0.3950, 0.3046, 0.1699, 0.0774, 0.0681, 0.0655, 0.0505, 0.0164, 0.0136, 0.0075"
249,0.6308635008602433,103,"tourism, visitors, visit, inbound, tourist, industry, tourists, discover, pound","0.0706, 0.0218, 0.0108, 0.0107, 0.0093, 0.0088, 0.0073, 0.0063, 0.0060"
250,0.8341862649693776,102,"cycling, cycle, walking, cyclists, bike, bikes, investment, roads","0.0825, 0.0245, 0.0202, 0.0189, 0.0072, 0.0062, 0.0058, 0.0057"
251,0.8659344844891461,102,"internships, internship, unpaid, interns, intern, wage, minimum, experience","0.0387, 0.0239, 0.0230, 0.0207, 0.0126, 0.0110, 0.0093, 0.0081"
252,0.7923020724628971,101,"reconciliation, human, resolution, rights, abuses","0.0151, 0.0139, 0.0109, 0.0102, 0.0078"
253,0.35074602940859617,101,"discussions, assessment, northern, recent, she, effect, leaving, eu, leaves","0.0463, 0.0454, 0.0430, 0.0317, 0.0256, 0.0252, 0.0241, 0.0226, 0.0210"
254,0.7245078280324979,100,"cystic, fibrosis, nice, drugs, drug, lung, sufferers","0.0462, 0.0456, 0.0126, 0.0106, 0.0095, 0.0088, 0.0087"
255,0.6049204031384656,99,"hate, crime, crimes, incidents, reporting, hatred, police, islamophobia","0.0686, 0.0310, 0.0111, 0.0101, 0.0100, 0.0069, 0.0069, 0.0063"
256,0.2577260143062854,98,"give, minister, way, meat, briefly, shadow, he, weddings, contempt","0.0262, 0.0215, 0.0191, 0.0153, 0.0121, 0.0094, 0.0082, 0.0077, 0.0074"
257,0.4318913182769101,96,"sky, merger, fox, broadcasting, plurality, news, media","0.0305, 0.0247, 0.0246, 0.0234, 0.0208, 0.0131, 0.0124"
258,0.6271168518017962,95,"green, bank, investment, sale, privatisation, projects, capital, bidder","0.0307, 0.0288, 0.0164, 0.0093, 0.0071, 0.0069, 0.0057, 0.0055"
260,0.4365217589944968,95,"china, declaration, freedoms, joint, systems, rule","0.0225, 0.0125, 0.0099, 0.0095, 0.0077, 0.0066"
261,0.4702863109641322,94,"trade, agreements, customs, remedies, bill, deals, eu, scrutiny, powers","0.0183, 0.0109, 0.0104, 0.0093, 0.0071, 0.0071, 0.0060, 0.0054, 0.0050"
262,0.3669406837308558,94,"no, yes, rude, hint, brevity, heaven, oh, odd, count","0.2338, 0.0960, 0.0332, 0.0332, 0.0325, 0.0302, 0.0274, 0.0226, 0.0217"
263,0.7089866916859823,94,"newspapers, news, local, journalists, journalism, newspaper, media, press, papers, titles","0.0264, 0.0168, 0.0144, 0.0138, 0.0135, 0.0116, 0.0108, 0.0103, 0.0100, 0.0077"
264,0.812744852842552,94,"fees, tribunal, employment, tribunals, justice, claims, conciliation, remission, fee","0.0378, 0.0330, 0.0166, 0.0157, 0.0127, 0.0122, 0.0122, 0.0111, 0.0110"
265,0.4969359086436735,93,"waterways, navigation, commissioners, middle, waterway, level, boat, drainage, boats, bill","0.0325, 0.0323, 0.0249, 0.0194, 0.0132, 0.0121, 0.0110, 0.0104, 0.0085, 0.0074"
266,0.9124798510684307,93,"football, club, clubs, fans, league, supporters, premier, game","0.0436, 0.0316, 0.0267, 0.0208, 0.0174, 0.0114, 0.0112, 0.0102"
267,0.585150414237993,90,"followed, commencing, motion, business, backbench, allotted","0.0390, 0.0235, 0.0235, 0.0210, 0.0203, 0.0180"
268,0.32936878472379416,90,"president, trump, visit, invitation, states, united, state","0.0268, 0.0245, 0.0218, 0.0126, 0.0089, 0.0065, 0.0057"
269,0.7079996062718001,89,"proportional, elections, voting, system, post, votes, electoral, seats, past","0.0142, 0.0134, 0.0127, 0.0120, 0.0113, 0.0110, 0.0110, 0.0091, 0.0089"
270,0.6957933866308239,89,"bereavement, employers, leave, bereaved, child, parents, parent, employer, grief, loss","0.0193, 0.0118, 0.0111, 0.0104, 0.0100, 0.0085, 0.0082, 0.0075, 0.0074, 0.0063"
271,0.5712620973353457,88,"registry, land, privatisation, property, ownership, data, private, monopoly, profit, register","0.0753, 0.0419, 0.0203, 0.0074, 0.0069, 0.0065, 0.0058, 0.0057, 0.0052, 0.0051"
272,0.8290473262324662,88,"museums, museum, heritage, collections, local, collection, artefacts, galleries","0.0761, 0.0439, 0.0099, 0.0078, 0.0066, 0.0055, 0.0053, 0.0051"
273,0.8464021336692981,87,"marine, oceans, ocean, blue, conservation, territories, belt, seas, protected","0.0463, 0.0217, 0.0133, 0.0113, 0.0107, 0.0103, 0.0103, 0.0098, 0.0092"
274,0.82927347659475,87,"terrorist, proscription, organisation, wing, military, terrorism, proscribe","0.0153, 0.0132, 0.0121, 0.0120, 0.0115, 0.0091, 0.0090"
275,0.6286875338304391,86,"stem, girls, engineering, subjects, careers, maths, physics, science, women, career","0.0580, 0.0290, 0.0247, 0.0247, 0.0246, 0.0129, 0.0129, 0.0120, 0.0108, 0.0103"
276,0.8345598448080065,84,"vehicles, automated, autonomous, vehicle, insurance, driver, software, driverless, technology, car","0.0228, 0.0213, 0.0203, 0.0193, 0.0146, 0.0106, 0.0102, 0.0100, 0.0092, 0.0092"
277,0.7057612904628561,84,"drugs, cancer, nice, breast, patients, drug, fund, treatments","0.0354, 0.0307, 0.0276, 0.0128, 0.0125, 0.0123, 0.0115, 0.0103"
278,0.9053531656728301,84,"fans, football, tournament, hooliganism, cup, supporters","0.0461, 0.0343, 0.0169, 0.0160, 0.0123, 0.0102"
279,0.4230928267253872,82,"petition, residents, behalf, present, rise, south, terms, same","0.1232, 0.0982, 0.0496, 0.0479, 0.0438, 0.0341, 0.0328, 0.0254"
280,0.544471742514051,82,"civil, decision, servants, staff, office, department","0.0097, 0.0070, 0.0067, 0.0063, 0.0054, 0.0053"
281,0.6135455053901252,82,"data, records, patient, guardian, patients, sharing, digital, health, healthcare","0.0281, 0.0144, 0.0129, 0.0122, 0.0109, 0.0061, 0.0060, 0.0052, 0.0051"
282,0.5803867370824161,81,"defence, aerospace, aircraft, industry, industrial, procurement, capability, strategy, typhoon","0.0241, 0.0186, 0.0099, 0.0098, 0.0089, 0.0083, 0.0083, 0.0079, 0.0074"
283,0.38257296900021787,80,"commonwealth, games, heads, summit, nations, parliamentary, trade, countries","0.0770, 0.0061, 0.0057, 0.0056, 0.0052, 0.0045, 0.0044, 0.0044"
284,0.7922902997654958,80,"medals, medal, wearing, offence, wear, deceive, valour, awarded, defence","0.0427, 0.0271, 0.0214, 0.0136, 0.0125, 0.0095, 0.0073, 0.0070, 0.0063"
285,0.6190379553652312,80,"police, merger, transport, policing, integration","0.0230, 0.0195, 0.0164, 0.0104, 0.0096"
286,0.40346934580600563,79,"nationals, doctors, eu, nurses, citizens, staff, brexit, workforce, midwives","0.0149, 0.0133, 0.0128, 0.0095, 0.0083, 0.0062, 0.0047, 0.0046, 0.0045"
287,0.5017330409309457,79,"engagements, official, list, her, she, if","0.5095, 0.2994, 0.2432, 0.0670, 0.0594, 0.0444"
288,0.7027373047910156,79,"eating, disorders, disorder, treatment, mental, anorexia, beat, young, health, services","0.0618, 0.0448, 0.0240, 0.0114, 0.0079, 0.0071, 0.0071, 0.0059, 0.0055, 0.0050"
289,0.8770744041784772,79,"racing, horse, horses, welfare, racehorses, racecourse, equine, jockeys, whip","0.0453, 0.0352, 0.0292, 0.0207, 0.0167, 0.0159, 0.0105, 0.0105, 0.0103"
290,0.5131704769552318,79,"barracks, estate, site, defence, mod, military, closure","0.0293, 0.0137, 0.0092, 0.0085, 0.0083, 0.0073, 0.0067"
291,0.8240506068922637,77,"medicines, drugs, pharmaceutical, price, generic, companies, unbranded, drug","0.0199, 0.0153, 0.0126, 0.0107, 0.0093, 0.0077, 0.0072, 0.0071"
